Council,Date,Financial,Value ($000)
Wanganui District,2011,26 Equity,837843
Wanganui District,2012,15 Monetary Assets,22344
Wanganui District,2012,17 Fixed Assets,923819
Wanganui District,2012,18 Investment Properties,6931
Wanganui District,2012,19 Other Assets,13715
Wanganui District,2012,20 Total Assets,966809
Wanganui District,2012,21 Public Debt,88386
Wanganui District,2012,22 Public Debt Non-Current,88386
Wanganui District,2012,23 Public Debt Current,0
Wanganui District,2012,24 Other Liabilities,7774
Wanganui District,2012,25 Total Liabilities,96160
Wanganui District,2012,26 Equity,870649
Wanganui District,2013,15 Monetary Assets,23181
Wanganui District,2013,17 Fixed Assets,956627
Wanganui District,2013,18 Investment Properties,7125
Wanganui District,2013,19 Other Assets,14210
Wanganui District,2013,20 Total Assets,1001143
Wanganui District,2013,21 Public Debt,90205
Wanganui District,2013,22 Public Debt Non-Current,90205
Wanganui District,2013,23 Public Debt Current,0
Wanganui District,2013,24 Other Liabilities,8375
Wanganui District,2013,25 Total Liabilities,98580
Wanganui District,2013,26 Equity,902563
Wanganui District,2014,15 Monetary Assets,24121
Wanganui District,2014,17 Fixed Assets,1003411
Wanganui District,2014,18 Investment Properties,7325
Wanganui District,2014,19 Other Assets,14906
Wanganui District,2014,20 Total Assets,1049763
Wanganui District,2014,21 Public Debt,88997
Wanganui District,2014,22 Public Debt Non-Current,87794
Wanganui District,2014,23 Public Debt Current,1203
Wanganui District,2014,24 Other Liabilities,9175
Wanganui District,2014,25 Total Liabilities,98172
Wanganui District,2014,26 Equity,951591
Wanganui District,2015,15 Monetary Assets,23998
Wanganui District,2015,17 Fixed Assets,1035590
Wanganui District,2015,18 Investment Properties,7537
Wanganui District,2015,19 Other Assets,15886
Wanganui District,2015,20 Total Assets,1083011
Wanganui District,2015,21 Public Debt,85064
Wanganui District,2015,22 Public Debt Non-Current,81120
Wanganui District,2015,23 Public Debt Current,3944
Wanganui District,2015,24 Other Liabilities,10179
Wanganui District,2015,25 Total Liabilities,95243
Wanganui District,2015,26 Equity,987768
Wanganui District,2016,15 Monetary Assets,24755
Wanganui District,2016,17 Fixed Assets,1074383
Wanganui District,2016,18 Investment Properties,7763
Wanganui District,2016,19 Other Assets,17115
Wanganui District,2016,20 Total Assets,1124016
Wanganui District,2016,21 Public Debt,81702
Wanganui District,2016,22 Public Debt Non-Current,77122
Wanganui District,2016,23 Public Debt Current,4580
Wanganui District,2016,24 Other Liabilities,11402
Wanganui District,2016,25 Total Liabilities,93104
Wanganui District,2016,26 Equity,1030912
Wanganui District,2017,15 Monetary Assets,25306
Wanganui District,2017,17 Fixed Assets,1128407
Wanganui District,2017,18 Investment Properties,7965
Wanganui District,2017,19 Other Assets,18571
Wanganui District,2017,20 Total Assets,1180249
Wanganui District,2017,21 Public Debt,75435
Wanganui District,2017,22 Public Debt Non-Current,65216
Wanganui District,2017,23 Public Debt Current,10219
Wanganui District,2017,24 Other Liabilities,12851
Wanganui District,2017,25 Total Liabilities,88286
Wanganui District,2017,26 Equity,1091963
Wanganui District,2018,15 Monetary Assets,26375
Wanganui District,2018,17 Fixed Assets,1168866
Wanganui District,2018,18 Investment Properties,8140
Wanganui District,2018,19 Other Assets,20249
Wanganui District,2018,20 Total Assets,1223630
Wanganui District,2018,21 Public Debt,67484
Wanganui District,2018,22 Public Debt Non-Current,56135
Wanganui District,2018,23 Public Debt Current,11349
Wanganui District,2018,24 Other Liabilities,14522
Wanganui District,2018,25 Total Liabilities,82006
Wanganui District,2018,26 Equity,1141624
Wanganui District,2019,15 Monetary Assets,27712
Wanganui District,2019,17 Fixed Assets,1209360
Wanganui District,2019,18 Investment Properties,8327
Wanganui District,2019,19 Other Assets,22155
Wanganui District,2019,20 Total Assets,1267554
Wanganui District,2019,21 Public Debt,60069
Wanganui District,2019,22 Public Debt Non-Current,46338
Wanganui District,2019,23 Public Debt Current,13731
Wanganui District,2019,24 Other Liabilities,16417
Wanganui District,2019,25 Total Liabilities,76486
Wanganui District,2019,26 Equity,1191068
Rangitikei District,2010,15 Monetary Assets,3510
Rangitikei District,2010,17 Fixed Assets,476681
Rangitikei District,2010,18 Investment Properties,0
Rangitikei District,2010,19 Other Assets,2753
Rangitikei District,2010,20 Total Assets,482944
Rangitikei District,2010,21 Public Debt,1078
Rangitikei District,2010,22 Public Debt Non-Current,1051
Rangitikei District,2010,23 Public Debt Current,27
Rangitikei District,2010,24 Other Liabilities,4911
Rangitikei District,2010,25 Total Liabilities,5989
Rangitikei District,2010,26 Equity,476955
Rangitikei District,2011,15 Monetary Assets,3500
Rangitikei District,2011,17 Fixed Assets,538947
Rangitikei District,2011,18 Investment Properties,0
Rangitikei District,2011,19 Other Assets,2703
Rangitikei District,2011,20 Total Assets,545150
Rangitikei District,2011,21 Public Debt,7753
Rangitikei District,2011,22 Public Debt Non-Current,7365
Rangitikei District,2011,23 Public Debt Current,388
Rangitikei District,2011,24 Other Liabilities,4942
Rangitikei District,2011,25 Total Liabilities,12695
Rangitikei District,2011,26 Equity,532455
Rangitikei District,2012,15 Monetary Assets,3500
Rangitikei District,2012,17 Fixed Assets,544718
Rangitikei District,2012,18 Investment Properties,0
Rangitikei District,2012,19 Other Assets,2700
Rangitikei District,2012,20 Total Assets,550918
Rangitikei District,2012,21 Public Debt,10406
Rangitikei District,2012,22 Public Debt Non-Current,9886
Rangitikei District,2012,23 Public Debt Current,520
Rangitikei District,2012,24 Other Liabilities,4962
Rangitikei District,2012,25 Total Liabilities,15368
Rangitikei District,2012,26 Equity,535550
Rangitikei District,2013,15 Monetary Assets,3500
Rangitikei District,2013,17 Fixed Assets,552075
Rangitikei District,2013,18 Investment Properties,0
Rangitikei District,2013,19 Other Assets,2696
Rangitikei District,2013,20 Total Assets,558271
Rangitikei District,2013,21 Public Debt,12707
Rangitikei District,2013,22 Public Debt Non-Current,12072
Rangitikei District,2013,23 Public Debt Current,635
Rangitikei District,2013,24 Other Liabilities,4982
Rangitikei District,2013,25 Total Liabilities,17689
Rangitikei District,2013,26 Equity,540582
Rangitikei District,2014,15 Monetary Assets,3500
Rangitikei District,2014,17 Fixed Assets,605109
Rangitikei District,2014,18 Investment Properties,0
Rangitikei District,2014,19 Other Assets,2695
Rangitikei District,2014,20 Total Assets,611304
Rangitikei District,2014,21 Public Debt,12540
Rangitikei District,2014,22 Public Debt Non-Current,11913
Rangitikei District,2014,23 Public Debt Current,627
Rangitikei District,2014,24 Other Liabilities,5002
Rangitikei District,2014,25 Total Liabilities,17542
Rangitikei District,2014,26 Equity,593762
Rangitikei District,2015,15 Monetary Assets,3500
Rangitikei District,2015,17 Fixed Assets,608122
Rangitikei District,2015,18 Investment Properties,0
Rangitikei District,2015,19 Other Assets,2695
Rangitikei District,2015,20 Total Assets,614317
Rangitikei District,2015,21 Public Debt,11562
Rangitikei District,2015,22 Public Debt Non-Current,10984
Rangitikei District,2015,23 Public Debt Current,578
Rangitikei District,2015,24 Other Liabilities,5022
Rangitikei District,2015,25 Total Liabilities,16584
Rangitikei District,2015,26 Equity,597733
Rangitikei District,2016,15 Monetary Assets,3500
Rangitikei District,2016,17 Fixed Assets,612093
Rangitikei District,2016,18 Investment Properties,0
Rangitikei District,2016,19 Other Assets,2695
Rangitikei District,2016,20 Total Assets,618288
Rangitikei District,2016,21 Public Debt,11124
Rangitikei District,2016,22 Public Debt Non-Current,10568
Rangitikei District,2016,23 Public Debt Current,556
Rangitikei District,2016,24 Other Liabilities,5042
Rangitikei District,2016,25 Total Liabilities,16166
Rangitikei District,2016,26 Equity,602122
Rangitikei District,2017,15 Monetary Assets,3500
Rangitikei District,2017,17 Fixed Assets,670382
Rangitikei District,2017,18 Investment Properties,0
Rangitikei District,2017,19 Other Assets,2695
Rangitikei District,2017,20 Total Assets,676577
Rangitikei District,2017,21 Public Debt,10559
Rangitikei District,2017,22 Public Debt Non-Current,10031
Rangitikei District,2017,23 Public Debt Current,528
Rangitikei District,2017,24 Other Liabilities,5062
Rangitikei District,2017,25 Total Liabilities,15621
Rangitikei District,2017,26 Equity,660956
Rangitikei District,2018,15 Monetary Assets,4398
Rangitikei District,2018,17 Fixed Assets,672486
Rangitikei District,2018,18 Investment Properties,0
Rangitikei District,2018,19 Other Assets,2695
Rangitikei District,2018,20 Total Assets,679579
Rangitikei District,2018,21 Public Debt,10031
Rangitikei District,2018,22 Public Debt Non-Current,9529
Rangitikei District,2018,23 Public Debt Current,502
Rangitikei District,2018,24 Other Liabilities,5082
Rangitikei District,2018,25 Total Liabilities,15113
Rangitikei District,2018,26 Equity,664466
Rangitikei District,2019,15 Monetary Assets,5038
Rangitikei District,2019,17 Fixed Assets,674778
Rangitikei District,2019,18 Investment Properties,0
Rangitikei District,2019,19 Other Assets,2695
Rangitikei District,2019,20 Total Assets,682511
Rangitikei District,2019,21 Public Debt,9529
Rangitikei District,2019,22 Public Debt Non-Current,9053
Rangitikei District,2019,23 Public Debt Current,476
Rangitikei District,2019,24 Other Liabilities,5102
Rangitikei District,2019,25 Total Liabilities,14631
Rangitikei District,2019,26 Equity,667880
Manawatu District,2010,15 Monetary Assets,11353
Manawatu District,2010,17 Fixed Assets,589802
Manawatu District,2010,18 Investment Properties,0
Manawatu District,2010,19 Other Assets,4498
Manawatu District,2010,20 Total Assets,605653
Manawatu District,2010,21 Public Debt,16990
Manawatu District,2010,22 Public Debt Non-Current,16171
Manawatu District,2010,23 Public Debt Current,819
Manawatu District,2010,24 Other Liabilities,5267
Manawatu District,2010,25 Total Liabilities,22257
Manawatu District,2010,26 Equity,583396
Manawatu District,2011,15 Monetary Assets,11433
Manawatu District,2011,17 Fixed Assets,624156
Manawatu District,2011,18 Investment Properties,0
Manawatu District,2011,19 Other Assets,4655
Manawatu District,2011,20 Total Assets,640244
Manawatu District,2011,21 Public Debt,24649
Manawatu District,2011,22 Public Debt Non-Current,23856
Manawatu District,2011,23 Public Debt Current,793
Manawatu District,2011,24 Other Liabilities,5414
Manawatu District,2011,25 Total Liabilities,30063
Manawatu District,2011,26 Equity,610181
Manawatu District,2012,15 Monetary Assets,11520
Manawatu District,2012,17 Fixed Assets,651507
Manawatu District,2012,18 Investment Properties,0
Manawatu District,2012,19 Other Assets,4669
Manawatu District,2012,20 Total Assets,667696
Manawatu District,2012,21 Public Debt,30923
Manawatu District,2012,22 Public Debt Non-Current,30127
Manawatu District,2012,23 Public Debt Current,796
Manawatu District,2012,24 Other Liabilities,5521
Manawatu District,2012,25 Total Liabilities,36444
Manawatu District,2012,26 Equity,631252
Manawatu District,2013,15 Monetary Assets,11303
Manawatu District,2013,17 Fixed Assets,673468
Manawatu District,2013,18 Investment Properties,0
Manawatu District,2013,19 Other Assets,4521
Manawatu District,2013,20 Total Assets,689292
Manawatu District,2013,21 Public Debt,33471
Manawatu District,2013,22 Public Debt Non-Current,32645
Manawatu District,2013,23 Public Debt Current,826
Manawatu District,2013,24 Other Liabilities,5634
Manawatu District,2013,25 Total Liabilities,39105
Manawatu District,2013,26 Equity,650187
Manawatu District,2014,15 Monetary Assets,11496
Manawatu District,2014,17 Fixed Assets,695404
Manawatu District,2014,18 Investment Properties,0
Manawatu District,2014,19 Other Assets,4291
Manawatu District,2014,20 Total Assets,711191
Manawatu District,2014,21 Public Debt,33780
Manawatu District,2014,22 Public Debt Non-Current,32928
Manawatu District,2014,23 Public Debt Current,852
Manawatu District,2014,24 Other Liabilities,5735
Manawatu District,2014,25 Total Liabilities,39515
Manawatu District,2014,26 Equity,671676
Manawatu District,2015,15 Monetary Assets,11692
Manawatu District,2015,17 Fixed Assets,714421
Manawatu District,2015,18 Investment Properties,0
Manawatu District,2015,19 Other Assets,4063
Manawatu District,2015,20 Total Assets,730176
Manawatu District,2015,21 Public Debt,34673
Manawatu District,2015,22 Public Debt Non-Current,33791
Manawatu District,2015,23 Public Debt Current,882
Manawatu District,2015,24 Other Liabilities,5838
Manawatu District,2015,25 Total Liabilities,40511
Manawatu District,2015,26 Equity,689665
Manawatu District,2016,15 Monetary Assets,11894
Manawatu District,2016,17 Fixed Assets,731965
Manawatu District,2016,18 Investment Properties,0
Manawatu District,2016,19 Other Assets,3904
Manawatu District,2016,20 Total Assets,747763
Manawatu District,2016,21 Public Debt,34862
Manawatu District,2016,22 Public Debt Non-Current,33952
Manawatu District,2016,23 Public Debt Current,910
Manawatu District,2016,24 Other Liabilities,5947
Manawatu District,2016,25 Total Liabilities,40809
Manawatu District,2016,26 Equity,706954
Manawatu District,2017,15 Monetary Assets,12100
Manawatu District,2017,17 Fixed Assets,755340
Manawatu District,2017,18 Investment Properties,0
Manawatu District,2017,19 Other Assets,3803
Manawatu District,2017,20 Total Assets,771243
Manawatu District,2017,21 Public Debt,35282
Manawatu District,2017,22 Public Debt Non-Current,34361
Manawatu District,2017,23 Public Debt Current,921
Manawatu District,2017,24 Other Liabilities,6066
Manawatu District,2017,25 Total Liabilities,41348
Manawatu District,2017,26 Equity,729895
Manawatu District,2018,15 Monetary Assets,12331
Manawatu District,2018,17 Fixed Assets,775148
Manawatu District,2018,18 Investment Properties,0
Manawatu District,2018,19 Other Assets,3888
Manawatu District,2018,20 Total Assets,791367
Manawatu District,2018,21 Public Debt,35599
Manawatu District,2018,22 Public Debt Non-Current,34714
Manawatu District,2018,23 Public Debt Current,885
Manawatu District,2018,24 Other Liabilities,6185
Manawatu District,2018,25 Total Liabilities,41784
Manawatu District,2018,26 Equity,749583
Manawatu District,2019,15 Monetary Assets,12658
