Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Wellington City,Cash flows from operating activities,Receipts from operating activities,2022,493122
Dunedin City,Cash flows from financing activities,Net cash flow from financing activities,2013,42725
Dunedin City,Cash flows from financing activities,Net cash flow from financing activities,2014,-1083
Dunedin City,Cash flows from financing activities,Net cash flow from financing activities,2015,-1264
Dunedin City,Cash flows from financing activities,Net cash flow from financing activities,2016,-7898
Dunedin City,Cash flows from financing activities,Net cash flow from financing activities,2017,-11076
Dunedin City,Cash flows from financing activities,Net cash flow from financing activities,2018,-5741
Dunedin City,Cash flows from financing activities,Net cash flow from financing activities,2019,-8168
Dunedin City,Cash flows from financing activities,Net cash flow from financing activities,2020,-10420
Dunedin City,Cash flows from financing activities,Net cash flow from financing activities,2021,-15736
Dunedin City,Cash flows from financing activities,Net cash flow from financing activities,2022,-15475
Dunedin City,Cash flows from financing activities,Payments for financing activities,2013,16845
Dunedin City,Cash flows from financing activities,Payments for financing activities,2014,10696
Dunedin City,Cash flows from financing activities,Payments for financing activities,2015,12082
Dunedin City,Cash flows from financing activities,Payments for financing activities,2016,13200
Dunedin City,Cash flows from financing activities,Payments for financing activities,2017,13868
Dunedin City,Cash flows from financing activities,Payments for financing activities,2018,13680
Dunedin City,Cash flows from financing activities,Payments for financing activities,2019,14615
Dunedin City,Cash flows from financing activities,Payments for financing activities,2020,15474
Dunedin City,Cash flows from financing activities,Payments for financing activities,2021,16186
Dunedin City,Cash flows from financing activities,Payments for financing activities,2022,16725
Dunedin City,Cash flows from financing activities,Receipts from financing activities,2013,59570
Dunedin City,Cash flows from financing activities,Receipts from financing activities,2014,9613
Dunedin City,Cash flows from financing activities,Receipts from financing activities,2015,10818
Dunedin City,Cash flows from financing activities,Receipts from financing activities,2016,5302
Dunedin City,Cash flows from financing activities,Receipts from financing activities,2017,2792
Dunedin City,Cash flows from financing activities,Receipts from financing activities,2018,7938
Dunedin City,Cash flows from financing activities,Receipts from financing activities,2019,6447
Dunedin City,Cash flows from financing activities,Receipts from financing activities,2020,5054
Dunedin City,Cash flows from financing activities,Receipts from financing activities,2021,450
Dunedin City,Cash flows from financing activities,Receipts from financing activities,2022,1250
Dunedin City,Cash flows from investing activities,Net cash flow from investing activities,2013,-101741
Dunedin City,Cash flows from investing activities,Net cash flow from investing activities,2014,-52405
Dunedin City,Cash flows from investing activities,Net cash flow from investing activities,2015,-53449
Dunedin City,Cash flows from investing activities,Net cash flow from investing activities,2016,-56461
Dunedin City,Cash flows from investing activities,Net cash flow from investing activities,2017,-57243
Dunedin City,Cash flows from investing activities,Net cash flow from investing activities,2018,-64734
Dunedin City,Cash flows from investing activities,Net cash flow from investing activities,2019,-69526
Dunedin City,Cash flows from investing activities,Net cash flow from investing activities,2020,-72673
Dunedin City,Cash flows from investing activities,Net cash flow from investing activities,2021,-73759
Dunedin City,Cash flows from investing activities,Net cash flow from investing activities,2022,-83772
Dunedin City,Cash flows from investing activities,Payments for investing activities,2013,112874
Dunedin City,Cash flows from investing activities,Payments for investing activities,2014,52721
Dunedin City,Cash flows from investing activities,Payments for investing activities,2015,53767
Dunedin City,Cash flows from investing activities,Payments for investing activities,2016,56782
Dunedin City,Cash flows from investing activities,Payments for investing activities,2017,57566
Dunedin City,Cash flows from investing activities,Payments for investing activities,2018,65060
Dunedin City,Cash flows from investing activities,Payments for investing activities,2019,69836
Dunedin City,Cash flows from investing activities,Payments for investing activities,2020,72932
Dunedin City,Cash flows from investing activities,Payments for investing activities,2021,74020
Dunedin City,Cash flows from investing activities,Payments for investing activities,2022,84026
Dunedin City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2013,108998
Dunedin City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2014,50997
Dunedin City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2015,52051
Dunedin City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2016,55073
Dunedin City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2017,55865
Dunedin City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,63366
Dunedin City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,68149
