Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Central Otago District,A_Sources of operating funding,1005b_Interest & dividends from investments,2013,0
Central Otago District,A_Sources of operating funding,1005b_Interest & dividends from investments,2014,0
Central Otago District,A_Sources of operating funding,1005b_Interest & dividends from investments,2015,0
Central Otago District,A_Sources of operating funding,1005b_Interest & dividends from investments,2016,0
Central Otago District,A_Sources of operating funding,1005b_Interest & dividends from investments,2017,0
Central Otago District,A_Sources of operating funding,1005b_Interest & dividends from investments,2018,0
Central Otago District,A_Sources of operating funding,1005b_Interest & dividends from investments,2019,0
Central Otago District,A_Sources of operating funding,1005b_Interest & dividends from investments,2020,0
Central Otago District,A_Sources of operating funding,1005b_Interest & dividends from investments,2021,0
Central Otago District,A_Sources of operating funding,1005b_Interest & dividends from investments,2022,0
Central Otago District,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2013,1761
Central Otago District,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2014,2054
Central Otago District,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2015,2095
Central Otago District,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2016,2204
Central Otago District,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2017,2301
Central Otago District,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2018,2312
Central Otago District,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2019,2397
Central Otago District,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2020,2490
Central Otago District,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2021,2496
Central Otago District,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2022,2564
Central Otago District,A_Sources of operating funding,1007_Total operating funding (A),2013,29939
Central Otago District,A_Sources of operating funding,1007_Total operating funding (A),2014,31771
Central Otago District,A_Sources of operating funding,1007_Total operating funding (A),2015,32643
Central Otago District,A_Sources of operating funding,1007_Total operating funding (A),2016,34520
Central Otago District,A_Sources of operating funding,1007_Total operating funding (A),2017,36231
Central Otago District,A_Sources of operating funding,1007_Total operating funding (A),2018,37679
Central Otago District,A_Sources of operating funding,1007_Total operating funding (A),2019,39468
Central Otago District,A_Sources of operating funding,1007_Total operating funding (A),2020,41189
Central Otago District,A_Sources of operating funding,1007_Total operating funding (A),2021,42440
Central Otago District,A_Sources of operating funding,1007_Total operating funding (A),2022,44438
Central Otago District,B_Applications of operating funding,2001_Payments to staff & suppliers,2013,20808
Central Otago District,B_Applications of operating funding,2001_Payments to staff & suppliers,2014,21668
Central Otago District,B_Applications of operating funding,2001_Payments to staff & suppliers,2015,21889
Central Otago District,B_Applications of operating funding,2001_Payments to staff & suppliers,2016,22657
Central Otago District,B_Applications of operating funding,2001_Payments to staff & suppliers,2017,23540
Central Otago District,B_Applications of operating funding,2001_Payments to staff & suppliers,2018,24354
Central Otago District,B_Applications of operating funding,2001_Payments to staff & suppliers,2019,25195
Central Otago District,B_Applications of operating funding,2001_Payments to staff & suppliers,2020,25939
Central Otago District,B_Applications of operating funding,2001_Payments to staff & suppliers,2021,26752
Central Otago District,B_Applications of operating funding,2001_Payments to staff & suppliers,2022,27752
Central Otago District,B_Applications of operating funding,2002_Finance costs,2013,242
Central Otago District,B_Applications of operating funding,2002_Finance costs,2014,365
Central Otago District,B_Applications of operating funding,2002_Finance costs,2015,671
Central Otago District,B_Applications of operating funding,2002_Finance costs,2016,1019
Central Otago District,B_Applications of operating funding,2002_Finance costs,2017,1288
Central Otago District,B_Applications of operating funding,2002_Finance costs,2018,1684
Central Otago District,B_Applications of operating funding,2002_Finance costs,2019,2176
Central Otago District,B_Applications of operating funding,2002_Finance costs,2020,2275
Central Otago District,B_Applications of operating funding,2002_Finance costs,2021,2250
Central Otago District,B_Applications of operating funding,2002_Finance costs,2022,2209
Central Otago District,B_Applications of operating funding,2004_Other operating funding applications,2013,2312
Central Otago District,B_Applications of operating funding,2004_Other operating funding applications,2014,2539
Central Otago District,B_Applications of operating funding,2004_Other operating funding applications,2015,2470
Central Otago District,B_Applications of operating funding,2004_Other operating funding applications,2016,2394
Central Otago District,B_Applications of operating funding,2004_Other operating funding applications,2017,2471
Central Otago District,B_Applications of operating funding,2004_Other operating funding applications,2018,2507
Central Otago District,B_Applications of operating funding,2004_Other operating funding applications,2019,2573
Central Otago District,B_Applications of operating funding,2004_Other operating funding applications,2020,2668
Central Otago District,B_Applications of operating funding,2004_Other operating funding applications,2021,2703
Central Otago District,B_Applications of operating funding,2004_Other operating funding applications,2022,2759
Central Otago District,B_Applications of operating funding,2005_Total applications of operating funding (B),2013,23362
Central Otago District,B_Applications of operating funding,2005_Total applications of operating funding (B),2014,24572
Central Otago District,B_Applications of operating funding,2005_Total applications of operating funding (B),2015,25030
Central Otago District,B_Applications of operating funding,2005_Total applications of operating funding (B),2016,26070
Central Otago District,B_Applications of operating funding,2005_Total applications of operating funding (B),2017,27299
Central Otago District,B_Applications of operating funding,2005_Total applications of operating funding (B),2018,28545
Central Otago District,B_Applications of operating funding,2005_Total applications of operating funding (B),2019,29944
Central Otago District,B_Applications of operating funding,2005_Total applications of operating funding (B),2020,30882
Central Otago District,B_Applications of operating funding,2005_Total applications of operating funding (B),2021,31705
Central Otago District,B_Applications of operating funding,2005_Total applications of operating funding (B),2022,32720
Central Otago District,B_Applications of operating funding,8003_Depreciation & amortisation,2013,0
Central Otago District,B_Applications of operating funding,8003_Depreciation & amortisation,2014,0
Central Otago District,B_Applications of operating funding,8003_Depreciation & amortisation,2015,0
Central Otago District,B_Applications of operating funding,8003_Depreciation & amortisation,2016,0
Central Otago District,B_Applications of operating funding,8003_Depreciation & amortisation,2017,0
Central Otago District,B_Applications of operating funding,8003_Depreciation & amortisation,2018,0
Central Otago District,B_Applications of operating funding,8003_Depreciation & amortisation,2019,0
Central Otago District,B_Applications of operating funding,8003_Depreciation & amortisation,2020,0
Central Otago District,B_Applications of operating funding,8003_Depreciation & amortisation,2021,0
Central Otago District,B_Applications of operating funding,8003_Depreciation & amortisation,2022,0
Central Otago District,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2013,2206
Central Otago District,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2014,3426
Central Otago District,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2015,1826
Central Otago District,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2016,2232
Central Otago District,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2017,2504
Central Otago District,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2018,2284
Central Otago District,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2019,2002
Central Otago District,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2020,2039
Central Otago District,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2021,2090
Central Otago District,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2022,2711
Central Otago District,C_Sources of capital funding,3002_Development & financial contributions,2013,1118
Central Otago District,C_Sources of capital funding,3002_Development & financial contributions,2014,1158
Central Otago District,C_Sources of capital funding,3002_Development & financial contributions,2015,1197
Central Otago District,C_Sources of capital funding,3002_Development & financial contributions,2016,1255
Central Otago District,C_Sources of capital funding,3002_Development & financial contributions,2017,1295
Central Otago District,C_Sources of capital funding,3002_Development & financial contributions,2018,1338
Central Otago District,C_Sources of capital funding,3002_Development & financial contributions,2019,1381
Central Otago District,C_Sources of capital funding,3002_Development & financial contributions,2020,1423
Central Otago District,C_Sources of capital funding,3002_Development & financial contributions,2021,1004
Central Otago District,C_Sources of capital funding,3002_Development & financial contributions,2022,1029
Central Otago District,C_Sources of capital funding,3003_Increase (decrease) in debt,2013,3468
Central Otago District,C_Sources of capital funding,3003_Increase (decrease) in debt,2014,1918
Central Otago District,C_Sources of capital funding,3003_Increase (decrease) in debt,2015,5945
Central Otago District,C_Sources of capital funding,3003_Increase (decrease) in debt,2016,2505
Central Otago District,C_Sources of capital funding,3003_Increase (decrease) in debt,2017,2743
Central Otago District,C_Sources of capital funding,3003_Increase (decrease) in debt,2018,3565
Central Otago District,C_Sources of capital funding,3003_Increase (decrease) in debt,2019,-1718
Central Otago District,C_Sources of capital funding,3003_Increase (decrease) in debt,2020,-5730
Central Otago District,C_Sources of capital funding,3003_Increase (decrease) in debt,2021,-5687
Central Otago District,C_Sources of capital funding,3003_Increase (decrease) in debt,2022,-4670
Central Otago District,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2013,2418
Central Otago District,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2014,1397
Central Otago District,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2015,391
