LocationID,PTI_REF_GIS,Latitude,Longitude,Easting,Northing,IG_Code,Stop_Name,DepotOpsArea,Timing_Point,TP_Name,Fare_Stage,FS_Name,ServiceDirection,Modified
4354,700000004392,54.19294667,-6.576268556,292981.44,328043.69,621025.13,"Newtownhamilton, Bus Station",Newry,T,"Newtownhamilton, Bus Station",T,Newtownhamilton,Terminal,19/04/2012 12:37
4355,700000004393,54.19731473,-6.584552732,292431,328519,620950,Keady Finger Post,Newry,F,,F,,Outward,09/11/2011 15:51
4356,700000004394,54.21264869,-6.629400829,289471,330168,619639,Breague X Rds,Newry,F,,F,,Outward,09/11/2011 15:45
4357,700000004395,54.20258617,-6.628615224,289544,329049,618593,Clarkes Rd,Newry,F,,F,,Outward,09/11/2011 15:50
4358,700000004396,54.18384723,-6.644721801,288533,326943,615476,Lr Darklry Rd,Newry,F,,F,,Outward,09/11/2011 15:51
4359,700000004397,54.16598759,-6.632138011,289393,324971,614364,Altnamackin,Newry,F,,F,,Outward,09/11/2011 15:45
4360,700000004398,54.17156629,-6.621050878,290105,325606,615711,Corthamlet Rd,Newry,F,,F,,Outward,09/11/2011 15:54
4361,700000004399,54.17473562,-6.596748546,291685,325990,617675,Blaney Rd,Newry,F,,F,,Outward,09/11/2011 15:45
4362,700000004400,54.1818631,-6.577835561,292904,326808,619712,Manse Cnr,Newry,F,,F,,Outward,09/11/2011 15:45
4363,700000004401,54.17944013,-6.576555563,292993,326540,619533,Coach Rd,Newry,F,,F,,Outward,09/11/2011 15:54
4364,700000004402,54.13972853,-6.601474003,291453.55,322087.51,613541.06,Sherdians Cnr,Newry,F,,F,,Outward,19/04/2012 12:37
4365,700000004403,54.11218653,-6.560358176,294203,319076,613279,Drumill,Newry,F,,F,,Outward,09/11/2011 15:45
4366,700000004404,54.13074518,-6.585714661,292503.47,321108.14,613611.61,Cullyhanna,Newry,T,Cullyhanna,T,Cullyhanna,Other Direction,19/04/2012 12:37
4367,700000004405,54.13933653,-6.601497311,291452.89,322043.85,613496.74,Sherdians Cnr,Newry,F,,F,,Inward,19/04/2012 12:37
4368,700000004406,54.18214783,-6.576079617,293018,326842,619860,Manse Cnr,Newry,F,,F,,Inward,09/11/2011 15:45
4369,700000004407,54.175172,-6.59564643,291756,326040,617796,Blaney Rd,Newry,F,,F,,Inward,09/11/2011 15:53
4370,700000004408,54.17203773,-6.620637045,290131,325659,615790,Corthamlet Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4371,700000004409,54.16504521,-6.631434178,289441,324867,614308,Altnamackin,Newry,F,,F,,Inward,09/11/2011 15:50
4372,700000004410,54.18263895,-6.643535933,288613,326810,615423,Lr Darkley Rd,Newry,F,,F,,Inward,09/11/2011 15:53
4373,700000004411,54.20224515,-6.629438723,289491,329010,618501,Clarkes Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4374,700000004412,54.21225465,-6.63030292,289413,330123,619536,Breague X Rds,Newry,F,,F,,Inward,09/11/2011 15:50
4375,700000004413,54.2099841,-6.58190027,292575.79,329932.61,622508.4,School Rd,Newry,F,,F,,Outward,19/04/2012 12:37
4376,700000004414,54.22571194,-6.589684026,292033,331673,623706,Mcgiverns X Rds,Newry,F,,F,,Outward,09/11/2011 15:45
4377,700000004415,54.24255467,-6.604081046,291057,333529,624586,Fultons House,Newry,F,,F,,Outward,09/11/2011 15:50
4378,700000004416,54.25835075,-6.618248429,290099,335269,625368,Currans X Rds,Newry,F,,F,,Outward,09/11/2011 15:51
4379,700000004417,54.27261279,-6.629606729,289328,336842,626170,Ferlagh X Rds,Newry,F,,F,,Outward,09/11/2011 15:45
4380,700000004418,54.28384417,-6.632857681,289092,338088,627180,O'Tooles,Newry,F,,F,,Outward,09/11/2011 15:54
4382,700000004420,54.30533122,-6.642100783,288444,340468,628912,Lisnadill,Newry,F,,F,,Outward,09/11/2011 15:45
4383,700000004421,54.32326681,-6.651177489,287815,342453,630268,Ballyherdan,Newry,F,,F,,Outward,09/11/2011 15:54
4384,700000004422,54.33377134,-6.657176908,287402.39,343614.77,631017.16,Dublin Rd Finger Post,Newry,F,,F,,Outward,19/04/2012 12:37
4385,700000004423,54.33391649,-6.657116679,287406,343631,631037,Dublin Rd Finger Post,Newry,F,,F,,Inward,09/11/2011 15:45
4386,700000004424,54.32356047,-6.651206458,287812.49,342485.65,630298.14,Ballyhr\Erdon,Newry,F,,F,,Inward,19/04/2012 12:37
4387,700000004425,54.30570084,-6.642045138,288446.83,340509.21,628956.04,Lisnadill,Newry,F,,F,,Inward,19/04/2012 12:37
4388,700000004426,54.28856375,-6.63389918,289014,338612,627626,Ballymacnsb,Newry,F,,F,,Inward,09/11/2011 15:45
4389,700000004427,54.28430874,-6.632627324,289106,338140,627246,O'Tools,Newry,F,,F,,Inward,09/11/2011 15:53
4390,700000004428,54.27265838,-6.629373266,289343.11,336847.37,626190.48,Ferlsgh X Rds,Newry,F,,F,,Inward,19/04/2012 12:37
4391,700000004429,54.25918949,-6.618527296,290079,335362,625441,Curran X Rds,Newry,F,,F,,Inward,09/11/2011 15:45
4392,700000004430,54.24274768,-6.603943375,291065.55,333550.66,624616.21,Ardis House,Newry,F,,F,,Inward,19/04/2012 12:37
4393,700000004431,54.22682826,-6.589875977,292018,331797,623815,Mcgivern C Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4394,700000004432,54.2101063,-6.582061469,292565,329946,622511,School Rd,Newry,F,,F,,Inward,09/11/2011 15:50
4395,700000004433,54.19754803,-6.584527596,292432.12,328545,620977.12,Keady Finger Post,Newry,F,,F,,Inward,19/04/2012 12:37
4396,700000004434,54.18995459,-6.55762651,294204.98,327735.35,621940.33,Whiterock Rd,Newry,F,,F,,Inward,19/04/2012 12:37
4397,700000004435,54.18076456,-6.536556736,295601.46,326740.77,622342.23,Mile Hill,Newry,F,,F,,Inward,19/04/2012 12:37
4398,700000004436,54.178464,-6.529706861,296054,326494,622548,Outlacken Rd,Newry,F,,F,,Inward,09/11/2011 15:51
4399,700000004437,54.17484222,-6.516287029,296938.66,326109.21,623047.87,Murphys,Newry,F,,F,,Inward,19/04/2012 12:37
4400,700000004438,54.17543652,-6.509996732,297348,326184,623532,Walshes,Newry,F,,F,,Inward,09/11/2011 15:54
4401,700000004439,54.1845214,-6.48562024,298918,327229,626147,"Beleek (Newry), Bus Stop",Newry,T,"Beleek (Newry), Bus Stop",T,Beleeks,Inward,09/11/2011 15:51
4402,700000004440,54.18295056,-6.482831759,299103.79,327058.07,626161.86,Murphys,Newry,F,,F,,Inward,19/04/2012 12:37
4403,700000004441,54.1815521,-6.466811902,300153,326925,627078,Oliverplunkett Pk,Newry,F,,F,,Inward,09/11/2011 15:54
4404,700000004442,54.17983146,-6.458711769,300686,326745,627431,Mountain House,Newry,F,,F,,Inward,09/11/2011 15:45
4405,700000004443,54.17794286,-6.448076118,301385,326550,627935,Kesh Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4406,700000004444,54.17685831,-6.436226743,302161.33,326446.35,628607.68,Lake End,Newry,F,,F,,Inward,19/04/2012 12:37
4407,700000004445,54.2901166,-6.081056695,325008,339623,664631,Paisleys Church,Newry,F,,F,,Inward,09/11/2011 15:45
4408,700000004446,54.29625804,-6.090970656,324344,340289,664633,Mill Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4409,700000004447,54.29989532,-6.095979389,324007,340685,664692,Drumgooland Rd,Newry,F,,F,,Inward,09/11/2011 15:53
4410,700000004448,54.30562629,-6.094178384,324107,341326,665433,Closklet,Newry,F,,F,,Inward,09/11/2011 15:45
4411,700000004449,54.31435459,-6.095557573,323991,342295,666286,Mountain Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4412,700000004450,54.3267246,-6.10911298,323072,343648,666720,Kilknamurray Church,Newry,F,,F,,Inward,09/11/2011 15:53
4413,700000004451,54.33298855,-6.120125744,322337,344326,666663,Corbally Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4414,700000004452,54.33582893,-6.127130368,321873,344630,666503,Lough Rd,Newry,F,,F,,Inward,09/11/2011 15:50
4415,700000004453,54.35167454,-6.147251425,320518,346359,666877,Bellagh Chapel,Newry,F,,F,,Inward,09/11/2011 15:51
4416,700000004454,54.3573453,-6.147334636,320496,346990,667486,Bellagh Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4417,700000004455,54.35836906,-6.156688089,319885,347088,666973,Vhips Cnr,Newry,F,,F,,Inward,09/11/2011 15:50
4418,700000004456,54.36400297,-6.162605511,319484,347705,667189,Galbog Rd,Newry,F,,F,,Inward,09/11/2011 15:51
4419,700000004457,54.36413645,-6.169615551,319028,347708,666736,"Garvaghy P,O",Newry,F,,F,,Inward,09/11/2011 15:45
4420,700000004458,54.35953916,-6.208126609,316538,347132,663670,Lisnaree Rd,Newry,F,,F,,Inward,09/11/2011 15:54
4421,700000004459,54.36042215,-6.227764861,315259,347198,662457,Quarry Rd,Newry,F,,F,,Inward,09/11/2011 15:51
4422,700000004460,54.36046416,-6.228178431,315232,347202,662434,Quarry Rd,Newry,F,,F,,Outward,09/11/2011 15:45
4423,700000004461,54.35955938,-6.210094898,316410,347131,663541,Lisnaree,Newry,F,,F,,Outward,09/11/2011 15:54
4424,700000004462,54.36377204,-6.171062639,318935,347665,666600,Garvaghy P.O,Newry,F,,F,,Outward,09/11/2011 15:45
4425,700000004463,54.36423563,-6.163133633,319449,347730,667179,Galbog Rd,Newry,F,,F,,Outward,09/11/2011 15:45
4426,700000004464,54.35875913,-6.156932148,319868,347131,666999,Chips Cnr,Newry,F,,F,,Outward,09/11/2011 15:54
4427,700000004465,54.35769333,-6.147765097,320467,347028,667495,Bellagh Rd,Newry,F,,F,,Outward,09/11/2011 15:45
4428,700000004466,54.35229857,-6.146931094,320537,346429,666966,Bellagh Chapel,Newry,F,,F,,Inward,09/11/2011 15:45
4429,700000004467,54.33601804,-6.127736794,321833,344650,666483,Carnnew Rd,Newry,F,,F,,Outward,09/11/2011 15:53
4430,700000004468,54.33327454,-6.120604681,322305,344357,666662,Corbally  X Rds,Newry,F,,F,,Outward,09/11/2011 15:45
4431,700000004469,54.32698418,-6.109623725,323038,343676,666714,Kilknamurray Church,Newry,F,,F,,Outward,09/11/2011 15:45
4432,700000004470,54.31481856,-6.095351728,324003,342347,666350,Mountain Rd,Newry,F,,F,,Outward,09/11/2011 15:53
4433,700000004471,54.30668745,-6.093668404,324137,341445,665582,Closklet Church,Newry,F,,F,,Outward,09/11/2011 15:45
4434,700000004472,54.30004407,-6.095726727,324023,340702,664725,Mill Rd,Newry,F,,F,,Outward,09/11/2011 15:50
4435,700000004473,54.29686398,-6.091787476,324289,340355,664644,Mill Rd,Newry,F,,F,,Outward,09/11/2011 15:53
4436,700000004474,54.29038107,-6.080737223,325028,339653,664681,Moneyslane Rd,Newry,F,,F,,Outward,09/11/2011 15:45
4437,700000004475,54.23342001,-6.155211565,320344.7,333184.06,653528.76,Hilltown Rd,Newry,F,,F,,Outward,19/04/2012 12:38
4438,700000004476,54.22672259,-6.154944273,320381.61,332439.12,652820.73,Jennings Lane,Newry,F,,F,,Outward,19/04/2012 12:38
4439,700000004477,54.21502351,-6.154581982,320439.27,331137.68,651576.95,Lisnamulligan X Rds,Newry,F,,F,,Outward,19/04/2012 12:38
4440,700000004478,54.20613302,-6.151112221,320691.51,330154.13,650845.64,Bradys Filling Station,Newry,F,,F,,Outward,19/04/2012 12:37
4441,700000004479,54.19962556,-6.146733814,320996.18,329437.37,650433.55,Old Chapel,Newry,F,,F,,Outward,19/04/2012 12:37
4442,700000004480,54.19541957,-6.144687155,321142.03,328972.77,650114.8,"Hilltown, Square",Newry,T,Hilltown,T,Hilltown,Outward,19/04/2012 12:38
4443,700000004481,54.19688292,-6.129521815,322127.41,329161.74,651289.15,Shannon Pk,Newry,F,,F,,Outward,19/04/2012 12:37
4444,700000004482,54.1984829,-6.119602208,322770,329357,652127,Dorans Pub,Newry,F,,F,,Outward,09/11/2011 15:45
4445,700000004483,54.19502159,-6.102857902,323873,329001,652874,Kilnahalla,Newry,F,,F,,Other Direction,09/11/2011 15:45
4446,700000004484,54.1985926,-6.119774377,322758.44,329368.91,652127.35,Dorans Pub,Newry,F,,F,,Inward,19/04/2012 12:37
4447,700000004485,54.19711785,-6.129456189,322131,329188,651319,Shannon Park,Newry,F,,F,,Inward,09/11/2011 15:45
4448,700000004486,54.20693445,-6.122835599,322534,330292,652826,Ballyhaughian X Rd,Newry,F,,F,,Outward,09/11/2011 15:45
4449,700000004487,54.22143434,-6.083891237,325031,331974,657005,St Marys Tce,Newry,F,,F,,Outward,09/11/2011 15:53
4450,700000004488,54.22479162,-6.076305791,325515.53,332361.1,657876.63,Kinghill School,Newry,F,,F,,Outward,19/04/2012 12:38
4451,700000004489,54.23352487,-6.046567599,327427.95,333386.31,660814.26,The Square,Newry,F,,F,,Outward,19/04/2012 12:38
4452,700000004490,54.233369,-6.046635853,327423.98,333368.84,660792.82,Kilcoo,Newry,F,,F,,Inward,19/04/2012 12:38
4453,700000004491,54.22493125,-6.075540706,325565,332378,657943,Kinghill School,Newry,F,,F,,Inward,09/11/2011 15:45
4454,700000004492,54.22121916,-6.083954715,325027.51,331949.94,656977.45,Cabra Cottages,Newry,F,,F,,Inward,19/04/2012 12:38
4455,700000004493,54.20711479,-6.12172383,322606,330314,652920,Ballyhaughian X Rds,Newry,F,,F,,Inward,09/11/2011 15:53
4456,700000004494,54.19553387,-6.144973637,321123,328985,650108,Hilltown,Newry,F,,F,,Inward,09/11/2011 15:45
4457,700000004495,54.19987958,-6.147108325,320971,329465,650436,Old Chapel,Newry,F,,F,,Inward,09/11/2011 15:50
4458,700000004496,54.20597176,-6.151219204,320685,330136,650821,Bradys Filling Stn,Newry,F,,F,,Inward,09/11/2011 15:51
4459,700000004497,54.21441822,-6.154766417,320429,331070,651499,Lisnamulligan X Rds,Newry,F,,F,,Inward,09/11/2011 15:45
4460,700000004498,54.22597828,-6.155109503,320373,332356,652729,Jennings Lane,Newry,F,,F,,Inward,09/11/2011 15:50
4461,700000004499,54.23350977,-6.155487467,320326.45,333193.58,653520.03,Hilltown Rd,Newry,F,,F,,Inward,19/04/2012 12:38
4462,700000004500,54.22721751,-6.174529648,319103,332461,651564,Mcconvills Farm,Newry,F,,F,,Outward,09/11/2011 15:45
4463,700000004501,54.22300777,-6.179560761,318787,331984,650771,Drumlough School,Newry,F,,F,,Outward,09/11/2011 15:54
4464,700000004502,54.20667287,-6.207715048,316997,330119,647116,Drumgath Chapel,Newry,F,,F,,Outward,09/11/2011 15:45
4465,700000004503,54.19836746,-6.214755894,316561,329183,645744,Ballydoo,Newry,F,,F,,Outward,09/11/2011 15:45
4466,700000004504,54.19276726,-6.221264027,316152,328549,644701,Ballykeel Rd,Newry,F,,F,,Outward,09/11/2011 15:54
4467,700000004505,54.19263083,-6.221760191,316120,328533,644653,Ballykeel Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4468,700000004506,54.19810262,-6.215073794,316541,329153,645694,Ballydoo,Newry,F,,F,,Inward,09/11/2011 15:45
4469,700000004507,54.2063085,-6.208589142,316941,330077,647018,Drumgath Chapel,Newry,F,,F,,Inward,09/11/2011 15:54
4470,700000004508,54.22282389,-6.180473518,318728,331962,650690,Drumlough Schoo/,Newry,F,,F,,Inward,09/11/2011 15:45
4471,700000004509,54.22691253,-6.175156501,319063,332426,651489,Mcconvills Farm,Newry,F,,F,,Inward,09/11/2011 15:45
4472,700000004510,54.23822963,-6.161296732,319934,333709,653643,Rathfriland,Newry,F,,F,,Inward,09/11/2011 15:53
4473,700000004511,54.24634498,-6.154952325,320324,334623,654947,Ballyroney Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4474,700000004512,54.26442606,-6.139379186,321286,336662,657948,Dougans X Rds,Newry,F,,F,,Inward,09/11/2011 15:45
4475,700000004513,54.27385765,-6.126442019,322101,337734,659835,Ballyroney Post Office,Newry,T,Ballyroney Post Office,T,Ballyroneyp.O.,Inward,09/11/2011 15:53
4476,700000004514,54.27970251,-6.115902852,322770.11,338402.79,661172.9,Youngs Cnr,Newry,F,,F,,Inward,19/04/2012 12:38
4477,700000004515,54.28173529,-6.109612335,323173.73,338639.99,661813.72,Hill Rd,Newry,F,,F,,Inward,19/04/2012 12:38
4478,700000004516,54.28727491,-6.089312799,324479.01,339292.14,663771.15,Mcbrides Cnr,Newry,F,,F,,Inward,19/04/2012 12:38
4479,700000004517,54.29869364,-6.070687933,325657,340596,666253,Moneyslane Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4480,700000004518,54.30198689,-6.067614919,325847,340968,666815,Turleys Shop,Newry,F,,F,,Other Direction,09/11/2011 15:50
4481,700000004519,54.29902622,-6.070134711,325692,340634,666326,Moneyslane Rd,Newry,F,,F,,Inward,09/11/2011 15:51
4482,700000004520,54.28353401,-6.070281899,325729.59,338909.53,664639.12,Ballyward Rd,Newry,F,,F,,Outward,19/04/2012 12:38
4483,700000004521,54.27887701,-6.061449533,326319,338407,664726,Bells Shop,Newry,F,,F,,Outward,09/11/2011 15:54
4484,700000004522,54.27697536,-6.04072233,327674.79,338232.65,665907.44,Ballyward P.O,Newry,F,,F,,Outward,19/04/2012 12:38
4485,700000004523,54.27424057,-6.033952711,328124.18,337940.55,666064.73,Singers Cnr,Newry,F,,F,,Outward,19/04/2012 12:38
4486,700000004524,54.27670205,-6.040181799,327710.84,338203.21,665914.05,Ballyward.P.O,Newry,F,,F,,Inward,19/04/2012 12:38
4487,700000004525,54.27857382,-6.061033849,326347,338374,664721,Bells Shop,Newry,F,,F,,Inward,09/11/2011 15:45
4488,700000004526,54.28324296,-6.069797816,325762,338878,664640,Moneyslane Rd,Newry,F,,F,,Inward,09/11/2011 15:45
4489,700000004527,54.29096456,-6.105130677,323438,339675,663113,Fees Cnr,Newry,F,,F,,Inward,09/11/2011 15:54
4490,700000004528,54.29677848,-6.130315841,321781.06,340278.31,662059.37,Mcardles Pipe,Newry,F,,F,,Inward,19/04/2012 12:38
4491,700000004529,54.30318965,-6.141855895,321011,340972,661983,"Katesbridge, Post Office",Newry,T,Katesbridge,T,Katesbridge,Inward,09/11/2011 15:45
4492,700000004530,54.31635268,-6.155908527,320058,342413,662471,Mcgraths Garage,Newry,F,,F,,Inward,09/11/2011 15:53
4493,700000004531,54.32275469,-6.172068862,318987.98,343098.15,662086.13,Burns Cnr,Newry,F,,F,,Inward,19/04/2012 12:38
4494,700000004532,54.32905778,-6.178894903,318525.76,343788.18,662313.94,Anglers Rest,Newry,F,,F,,Inward,19/04/2012 12:38
4495,700000004533,54.33503979,-6.189619955,317811,344436,662247,Corbet Lough,Newry,F,,F,,Inward,09/11/2011 15:53
4496,700000004534,54.33955598,-6.204430511,316834.91,344914.01,661748.92,Corbett Cross,Newry,F,,F,,Inward,19/04/2012 12:38
4497,700000004535,54.34355416,-6.218371964,315917,345336,661253,Believy X Rds,Newry,F,,F,,Inward,09/11/2011 15:50
4498,700000004536,54.34313947,-6.234167684,314891,345264,660155,Lisnaree X Rds,Newry,F,,F,,Inward,09/11/2011 15:51
4499,700000004537,54.34344042,-6.24679552,314069,345277,659346,Black Row,Newry,F,,F,,Inward,09/11/2011 15:45
4500,700000004538,54.34349412,-6.246162735,314110,345284,659394,Black Row,Newry,F,,F,,Outward,09/11/2011 15:50
4501,700000004539,54.34332914,-6.234603669,314862.12,345284.4,660146.52,Lisnaree,Newry,F,,F,,Outward,19/04/2012 12:38
4502,700000004540,54.34366358,-6.218285573,315922.31,345348.32,661270.63,Believey Xrds,Newry,F,,F,,Outward,19/04/2012 12:38
4503,700000004541,54.33966956,-6.204395114,316836.89,344926.71,661763.6,Corbett X Rdd,Newry,F,,F,,Outward,19/04/2012 12:38
4504,700000004542,54.33520769,-6.18989348,317792.73,344454.23,662246.96,Corbett Lough,Newry,F,,F,,Outward,19/04/2012 12:38
4505,700000004543,54.32919963,-6.178839902,318528.93,343804.06,662332.99,Anglers Rd,Newry,F,,F,,Outward,19/04/2012 12:38
4506,700000004544,54.32453344,-6.173326954,318901,343294,662195,Burns Cnr,Newry,F,,F,,Outward,09/11/2011 15:54
4507,700000004545,54.31676142,-6.15619761,320038,342458,662496,Mccoys Garge,Newry,F,,F,,Outward,09/11/2011 15:45
4508,700000004546,54.30332125,-6.141841977,321011.52,340986.67,661998.19,Katesbridge,Newry,F,,F,,Outward,19/04/2012 12:38
4509,700000004547,54.29697759,-6.131167955,321725,340299,662024,Mcardles Pipe,Newry,F,,F,,Outward,09/11/2011 15:54
4510,700000004548,54.29181633,-6.107303279,323294,339766,663060,Fees Cnr,Newry,F,,F,,Outward,09/11/2011 15:45
4511,700000004549,54.28768735,-6.088203464,324550,339340,663890,"McBrides Corner, Ulster Arms Bar",Newry,T,Mcbrides Cnr,T,Mcbrides Cnr,Outward,09/11/2011 15:45
4512,700000004550,54.28176256,-6.109054146,323210,338644,661854,High Rd,Newry,F,,F,,Outward,09/11/2011 15:53
4513,700000004551,54.27386177,-6.125551393,322159,337736,659895,Ballyroney P.O.,Newry,F,,F,,Outward,09/11/2011 15:45
4514,700000004552,54.2648327,-6.138946445,321313,336708,658021,Dougans Cnr,Newry,F,,F,,Outward,09/11/2011 15:45
4515,700000004553,54.24669802,-6.154442853,320356.18,334663.16,655019.34,Ballyroney Rd,Newry,F,,F,,Outward,19/04/2012 12:38
4516,700000004554,54.23837188,-6.161103728,319946.17,333725.16,653671.33,Dromore St,Newry,F,,F,,Outward,05/03/2012 10:52
4517,700000004555,54.24817848,-6.162633918,319818,334814,654632,Harveys Hill,Newry,F,,F,,Inward,09/11/2011 15:50
4518,700000004556,54.25958471,-6.161144465,319882,336086,655968,Kates Cnr,Newry,F,,F,,Inward,09/11/2011 15:53
4519,700000004557,54.26974084,-6.161935686,319801,337215,657016,Diamond,Newry,F,,F,,Inward,09/11/2011 15:45
4520,700000004558,54.27535671,-6.167482471,319423.43,337830.63,657254.06,Back Road,Newry,F,,F,,Inward,05/03/2012 10:53
4521,700000004559,54.28575993,-6.168946797,319298,338986,658284,Mcconvilles,Newry,F,,F,,Inward,09/11/2011 15:51
4522,700000004560,54.29292262,-6.170241696,319193,339781,658974,Logans Turn,Newry,F,,F,,Inward,09/11/2011 15:45
4523,700000004561,54.30076061,-6.196068264,317489.2,340610.04,658099.24,Annaclone,Newry,F,,F,,Inward,19/04/2012 12:38
4524,700000004562,54.30555579,-6.200117439,317212,341137,658349,Richies Bridge,Newry,F,,F,,Inward,09/11/2011 15:51
4525,700000004563,54.31209271,-6.221037758,315832,341830,657662,Sentry Box,Newry,F,,F,,Inward,09/11/2011 15:45
4526,700000004564,54.32094114,-6.233766231,314979,342794,657773,Cappagh X Rds,Newry,F,,F,,Inward,09/11/2011 15:54
4527,700000004565,54.32929177,-6.241402162,314459,343711,658170,Clay Rd,Newry,F,,F,,Inward,09/11/2011 15:45
