Council,Date,Financial,Value ($000)
Wellington City,2013,35 Net Investing Cash Flows,-127987
Wellington City,2013,36 Cash Receipts from Financing Activities,-7254
Wellington City,2013,37 Cash Outgoings from Financing Activities,23139
Wellington City,2013,38 Net Financing Cash Flows,-30393
Wellington City,2014,27 Operating receipts,433335
Wellington City,2014,28 Operating Payments,277976
Wellington City,2014,29 Net Operating Cash Flows,155359
Wellington City,2014,30 Receipts from Investing Activities,10289
Wellington City,2014,31 Purchase of Property Plant & Equipment,138814
Wellington City,2014,32 Fixed Asset Purchases,0
Wellington City,2014,33 Renewals,0
Wellington City,2014,34 Purchasing of Other Investments,9239
Wellington City,2014,35 Net Investing Cash Flows,-137764
Wellington City,2014,36 Cash Receipts from Financing Activities,5267
Wellington City,2014,37 Cash Outgoings from Financing Activities,22862
Wellington City,2014,38 Net Financing Cash Flows,-17595
Wellington City,2015,27 Operating receipts,448205
Wellington City,2015,28 Operating Payments,284364
Wellington City,2015,29 Net Operating Cash Flows,163841
Wellington City,2015,30 Receipts from Investing Activities,13789
Wellington City,2015,31 Purchase of Property Plant & Equipment,146298
Wellington City,2015,32 Fixed Asset Purchases,0
Wellington City,2015,33 Renewals,0
Wellington City,2015,34 Purchasing of Other Investments,6609
Wellington City,2015,35 Net Investing Cash Flows,-139118
Wellington City,2015,36 Cash Receipts from Financing Activities,-2000
Wellington City,2015,37 Cash Outgoings from Financing Activities,22723
Wellington City,2015,38 Net Financing Cash Flows,-24723
Wellington City,2016,27 Operating receipts,445238
Wellington City,2016,28 Operating Payments,292649
Wellington City,2016,29 Net Operating Cash Flows,152589
Wellington City,2016,30 Receipts from Investing Activities,11289
Wellington City,2016,31 Purchase of Property Plant & Equipment,126564
Wellington City,2016,32 Fixed Asset Purchases,0
Wellington City,2016,33 Renewals,0
Wellington City,2016,34 Purchasing of Other Investments,3413
Wellington City,2016,35 Net Investing Cash Flows,-118688
Wellington City,2016,36 Cash Receipts from Financing Activities,-11739
Wellington City,2016,37 Cash Outgoings from Financing Activities,22162
Wellington City,2016,38 Net Financing Cash Flows,-33901
Wellington City,2017,27 Operating receipts,438575
Wellington City,2017,28 Operating Payments,301688
Wellington City,2017,29 Net Operating Cash Flows,136887
Wellington City,2017,30 Receipts from Investing Activities,5589
Wellington City,2017,31 Purchase of Property Plant & Equipment,116722
Wellington City,2017,32 Fixed Asset Purchases,0
Wellington City,2017,33 Renewals,0
Wellington City,2017,34 Purchasing of Other Investments,3434
Wellington City,2017,35 Net Investing Cash Flows,-114567
Wellington City,2017,36 Cash Receipts from Financing Activities,-574
Wellington City,2017,37 Cash Outgoings from Financing Activities,21746
Wellington City,2017,38 Net Financing Cash Flows,-22320
Wellington City,2018,27 Operating receipts,452464
Wellington City,2018,28 Operating Payments,308832
Wellington City,2018,29 Net Operating Cash Flows,143632
Wellington City,2018,30 Receipts from Investing Activities,5589
Wellington City,2018,31 Purchase of Property Plant & Equipment,136638
Wellington City,2018,32 Fixed Asset Purchases,0
Wellington City,2018,33 Renewals,0
Wellington City,2018,34 Purchasing of Other Investments,7628
Wellington City,2018,35 Net Investing Cash Flows,-138677
Wellington City,2018,36 Cash Receipts from Financing Activities,17417
Wellington City,2018,37 Cash Outgoings from Financing Activities,22372
Wellington City,2018,38 Net Financing Cash Flows,-4955
Wellington City,2019,27 Operating receipts,524106
Wellington City,2019,28 Operating Payments,319407
Wellington City,2019,29 Net Operating Cash Flows,204699
Wellington City,2019,30 Receipts from Investing Activities,5589
Wellington City,2019,31 Purchase of Property Plant & Equipment,192638
Wellington City,2019,32 Fixed Asset Purchases,0
Wellington City,2019,33 Renewals,0
Wellington City,2019,34 Purchasing of Other Investments,6902
Wellington City,2019,35 Net Investing Cash Flows,-193951
Wellington City,2019,36 Cash Receipts from Financing Activities,12605
Wellington City,2019,37 Cash Outgoings from Financing Activities,23353
Wellington City,2019,38 Net Financing Cash Flows,-10748
Masterton District,2010,27 Operating receipts,30074
Masterton District,2010,28 Operating Payments,21547
Masterton District,2010,29 Net Operating Cash Flows,8527
Masterton District,2010,30 Receipts from Investing Activities,16
Masterton District,2010,31 Purchase of Property Plant & Equipment,16155
Masterton District,2010,32 Fixed Asset Purchases,0
Masterton District,2010,33 Renewals,0
Masterton District,2010,34 Purchasing of Other Investments,1355
Masterton District,2010,35 Net Investing Cash Flows,-17494
Masterton District,2010,36 Cash Receipts from Financing Activities,4612
Masterton District,2010,37 Cash Outgoings from Financing Activities,641
Masterton District,2010,38 Net Financing Cash Flows,3971
Masterton District,2011,27 Operating receipts,36752
Masterton District,2011,28 Operating Payments,22536
Masterton District,2011,29 Net Operating Cash Flows,14216
Masterton District,2011,30 Receipts from Investing Activities,1966
Masterton District,2011,31 Purchase of Property Plant & Equipment,34305
Masterton District,2011,32 Fixed Asset Purchases,0
Masterton District,2011,33 Renewals,0
Masterton District,2011,34 Purchasing of Other Investments,0
Masterton District,2011,35 Net Investing Cash Flows,-32339
Masterton District,2011,36 Cash Receipts from Financing Activities,19232
Masterton District,2011,37 Cash Outgoings from Financing Activities,757
Masterton District,2011,38 Net Financing Cash Flows,18475
Masterton District,2012,27 Operating receipts,34656
Masterton District,2012,28 Operating Payments,23794
Masterton District,2012,29 Net Operating Cash Flows,10862
Masterton District,2012,30 Receipts from Investing Activities,92
Masterton District,2012,31 Purchase of Property Plant & Equipment,13982
Masterton District,2012,32 Fixed Asset Purchases,0
Masterton District,2012,33 Renewals,0
Masterton District,2012,34 Purchasing of Other Investments,2182
Masterton District,2012,35 Net Investing Cash Flows,-16072
Masterton District,2012,36 Cash Receipts from Financing Activities,5798
Masterton District,2012,37 Cash Outgoings from Financing Activities,974
Masterton District,2012,38 Net Financing Cash Flows,4824
Masterton District,2013,27 Operating receipts,35247
Masterton District,2013,28 Operating Payments,24837
Masterton District,2013,29 Net Operating Cash Flows,10410
Masterton District,2013,30 Receipts from Investing Activities,26
Masterton District,2013,31 Purchase of Property Plant & Equipment,11142
Masterton District,2013,32 Fixed Asset Purchases,0
Masterton District,2013,33 Renewals,0
Masterton District,2013,34 Purchasing of Other Investments,1069
Masterton District,2013,35 Net Investing Cash Flows,-12184
Masterton District,2013,36 Cash Receipts from Financing Activities,2648
Masterton District,2013,37 Cash Outgoings from Financing Activities,1115
Masterton District,2013,38 Net Financing Cash Flows,1533
Masterton District,2014,27 Operating receipts,36688
Masterton District,2014,28 Operating Payments,25105
Masterton District,2014,29 Net Operating Cash Flows,11583
Masterton District,2014,30 Receipts from Investing Activities,188
Masterton District,2014,31 Purchase of Property Plant & Equipment,9927
Masterton District,2014,32 Fixed Asset Purchases,0
Masterton District,2014,33 Renewals,0
Masterton District,2014,34 Purchasing of Other Investments,1663
Masterton District,2014,35 Net Investing Cash Flows,-11401
Masterton District,2014,36 Cash Receipts from Financing Activities,1109
Masterton District,2014,37 Cash Outgoings from Financing Activities,1238
Masterton District,2014,38 Net Financing Cash Flows,-129
Masterton District,2015,27 Operating receipts,37594
Masterton District,2015,28 Operating Payments,25585
Masterton District,2015,29 Net Operating Cash Flows,12010
Masterton District,2015,30 Receipts from Investing Activities,0
Masterton District,2015,31 Purchase of Property Plant & Equipment,8786
Masterton District,2015,32 Fixed Asset Purchases,0
Masterton District,2015,33 Renewals,0
Masterton District,2015,34 Purchasing of Other Investments,2286
Masterton District,2015,35 Net Investing Cash Flows,-11072
Masterton District,2015,36 Cash Receipts from Financing Activities,515
Masterton District,2015,37 Cash Outgoings from Financing Activities,1373
Masterton District,2015,38 Net Financing Cash Flows,-857
Masterton District,2016,27 Operating receipts,38535
Masterton District,2016,28 Operating Payments,25871
Masterton District,2016,29 Net Operating Cash Flows,12664
Masterton District,2016,30 Receipts from Investing Activities,0
Masterton District,2016,31 Purchase of Property Plant & Equipment,9105
Masterton District,2016,32 Fixed Asset Purchases,0
Masterton District,2016,33 Renewals,0
Masterton District,2016,34 Purchasing of Other Investments,2014
Masterton District,2016,35 Net Investing Cash Flows,-11119
Masterton District,2016,36 Cash Receipts from Financing Activities,117
Masterton District,2016,37 Cash Outgoings from Financing Activities,1519
Masterton District,2016,38 Net Financing Cash Flows,-1402
Masterton District,2017,27 Operating receipts,39425
Masterton District,2017,28 Operating Payments,26246
Masterton District,2017,29 Net Operating Cash Flows,13179
Masterton District,2017,30 Receipts from Investing Activities,0
Masterton District,2017,31 Purchase of Property Plant & Equipment,8670
Masterton District,2017,32 Fixed Asset Purchases,0
Masterton District,2017,33 Renewals,0
Masterton District,2017,34 Purchasing of Other Investments,3300
Masterton District,2017,35 Net Investing Cash Flows,-11970
Masterton District,2017,36 Cash Receipts from Financing Activities,120
Masterton District,2017,37 Cash Outgoings from Financing Activities,1391
Masterton District,2017,38 Net Financing Cash Flows,-1271
Masterton District,2018,27 Operating receipts,40440
Masterton District,2018,28 Operating Payments,26697
Masterton District,2018,29 Net Operating Cash Flows,13743
Masterton District,2018,30 Receipts from Investing Activities,36
Masterton District,2018,31 Purchase of Property Plant & Equipment,8809
Masterton District,2018,32 Fixed Asset Purchases,0
Masterton District,2018,33 Renewals,0
Masterton District,2018,34 Purchasing of Other Investments,3407
Masterton District,2018,35 Net Investing Cash Flows,-12180
Masterton District,2018,36 Cash Receipts from Financing Activities,0
Masterton District,2018,37 Cash Outgoings from Financing Activities,1424
Masterton District,2018,38 Net Financing Cash Flows,-1424
Masterton District,2019,27 Operating receipts,42256
Masterton District,2019,28 Operating Payments,27187
Masterton District,2019,29 Net Operating Cash Flows,15069
Masterton District,2019,30 Receipts from Investing Activities,0
Masterton District,2019,31 Purchase of Property Plant & Equipment,9598
Masterton District,2019,32 Fixed Asset Purchases,0
Masterton District,2019,33 Renewals,0
Masterton District,2019,34 Purchasing of Other Investments,3887
Masterton District,2019,35 Net Investing Cash Flows,-13485
Masterton District,2019,36 Cash Receipts from Financing Activities,0
Masterton District,2019,37 Cash Outgoings from Financing Activities,1563
Masterton District,2019,38 Net Financing Cash Flows,-1563
Carterton District,2010,27 Operating receipts,11659
Carterton District,2010,28 Operating Payments,8299
Carterton District,2010,29 Net Operating Cash Flows,3360
Carterton District,2010,30 Receipts from Investing Activities,0
Carterton District,2010,31 Purchase of Property Plant & Equipment,3417
Carterton District,2010,32 Fixed Asset Purchases,0
Carterton District,2010,33 Renewals,0
Carterton District,2010,34 Purchasing of Other Investments,440
Carterton District,2010,35 Net Investing Cash Flows,-3857
Carterton District,2010,36 Cash Receipts from Financing Activities,1130
Carterton District,2010,37 Cash Outgoings from Financing Activities,169
Carterton District,2010,38 Net Financing Cash Flows,961
Carterton District,2011,27 Operating receipts,15244
Carterton District,2011,28 Operating Payments,8413
Carterton District,2011,29 Net Operating Cash Flows,6831
Carterton District,2011,30 Receipts from Investing Activities,1468
Carterton District,2011,31 Purchase of Property Plant & Equipment,3973
Carterton District,2011,32 Fixed Asset Purchases,0
Carterton District,2011,33 Renewals,0
Carterton District,2011,34 Purchasing of Other Investments,0
Carterton District,2011,35 Net Investing Cash Flows,-2504
Carterton District,2011,36 Cash Receipts from Financing Activities,2099
Carterton District,2011,37 Cash Outgoings from Financing Activities,327
Carterton District,2011,38 Net Financing Cash Flows,1771
Carterton District,2012,27 Operating receipts,13239
Carterton District,2012,28 Operating Payments,8860
Carterton District,2012,29 Net Operating Cash Flows,4379
Carterton District,2012,30 Receipts from Investing Activities,448
Carterton District,2012,31 Purchase of Property Plant & Equipment,3390
Carterton District,2012,32 Fixed Asset Purchases,0
Carterton District,2012,33 Renewals,0
Carterton District,2012,34 Purchasing of Other Investments,719
Carterton District,2012,35 Net Investing Cash Flows,-3661
Carterton District,2012,36 Cash Receipts from Financing Activities,1381
Carterton District,2012,37 Cash Outgoings from Financing Activities,330
Carterton District,2012,38 Net Financing Cash Flows,1051
Carterton District,2013,27 Operating receipts,13138
Carterton District,2013,28 Operating Payments,9048
Carterton District,2013,29 Net Operating Cash Flows,4090
Carterton District,2013,30 Receipts from Investing Activities,0
Carterton District,2013,31 Purchase of Property Plant & Equipment,9103
Carterton District,2013,32 Fixed Asset Purchases,0
Carterton District,2013,33 Renewals,0
Carterton District,2013,34 Purchasing of Other Investments,627
Carterton District,2013,35 Net Investing Cash Flows,-9730
Carterton District,2013,36 Cash Receipts from Financing Activities,190
Carterton District,2013,37 Cash Outgoings from Financing Activities,232
Carterton District,2013,38 Net Financing Cash Flows,-42
Carterton District,2014,27 Operating receipts,13541
Carterton District,2014,28 Operating Payments,9465
Carterton District,2014,29 Net Operating Cash Flows,4075
Carterton District,2014,30 Receipts from Investing Activities,0
Carterton District,2014,31 Purchase of Property Plant & Equipment,3143
Carterton District,2014,32 Fixed Asset Purchases,0
Carterton District,2014,33 Renewals,0
Carterton District,2014,34 Purchasing of Other Investments,616
Carterton District,2014,35 Net Investing Cash Flows,-3759
Carterton District,2014,36 Cash Receipts from Financing Activities,385
Carterton District,2014,37 Cash Outgoings from Financing Activities,242
Carterton District,2014,38 Net Financing Cash Flows,143
Carterton District,2015,27 Operating receipts,14035
Carterton District,2015,28 Operating Payments,9715
Carterton District,2015,29 Net Operating Cash Flows,4320
Carterton District,2015,30 Receipts from Investing Activities,0
Carterton District,2015,31 Purchase of Property Plant & Equipment,3327
Carterton District,2015,32 Fixed Asset Purchases,0
Carterton District,2015,33 Renewals,0
Carterton District,2015,34 Purchasing of Other Investments,361
Carterton District,2015,35 Net Investing Cash Flows,-3688
Carterton District,2015,36 Cash Receipts from Financing Activities,0
Carterton District,2015,37 Cash Outgoings from Financing Activities,254
Carterton District,2015,38 Net Financing Cash Flows,-254
Carterton District,2016,27 Operating receipts,14316
Carterton District,2016,28 Operating Payments,9923
Carterton District,2016,29 Net Operating Cash Flows,4393
Carterton District,2016,30 Receipts from Investing Activities,53
Carterton District,2016,31 Purchase of Property Plant & Equipment,3125
Carterton District,2016,32 Fixed Asset Purchases,0
Carterton District,2016,33 Renewals,0
