Sample_Ide,Easting,Northing,Auppb,Ptppb,Pdppb
555950,238736,376684,3.1756576,0.5624388,-0.0466328
555951,245421,373529,5.6368288,0.6800966,0.0307198
555952,243228,371313,2.2593952,1.8058225,-0.0644834
555953,244649,374358,1.5413824,0.4537549,-0.2717487
555954,242797,380768,1.6081504,0.893476,0.096172
555955,241505,379690,2.3775232,0.5963402,-0.0902676
555956,236281,384523,1.0791424,8.3936622,-0.2479479
555957,241563,375675,1.452016,-0.2362383,-0.3233171
555958,233550,373784,1.8207808,0.0698714,-0.2251388
555959,232691,374376,1.380112,0.2393784,-0.2677819
555961,236760,376505,3.1510048,29.6378748,-0.3282756
555962,239235,371334,3.1027264,8.8722702,-0.4314124
555963,240438,382547,2.3693056,14.922673,-0.022832
555964,242826,370877,2.355952,0.6990415,-0.1705953
555965,235481,375791,1.3770304,1.5066925,-0.2449728
555967,243400,375226,2.3528704,1.611388,-0.2846408
555968,244819,376262,2.0847712,0.0100454,-0.3411677
555969,240521,380475,1.2393856,0.5355171,-0.2221637
555970,238688,378421,4.7472736,0.1446539,0.1041056
555971,242872,382871,6.5500096,1.1547162,-0.0783672
555972,235616,379523,1.2650656,1.0260903,-0.3381926
555973,234173,382022,1.75504,0.7818008,-0.0010146
555974,237564,375495,1.5064576,0.4956331,-0.171587
555975,235689,373583,1.9460992,0.7668443,-0.1507613
555976,244324,372411,2.6271328,1.7240603,0.0237779
555977,237461,377424,0.861376,0.5973373,-0.2757155
555978,240933,378901,1.231168,0.7060212,0.016836
555979,240647,370456,17.3335552,0.9473194,-0.1279522
555980,235529,381554,1.339024,-1.0757965,-0.1557198
555981,234380,380889,0.8367232,0.5006186,-0.3689353
555982,241697,371344,0.9301984,-0.3519019,0.1031139
555983,236460,370945,1.123312,0.9263803,0.0941886
555984,238723,372283,2.458672,0.2493494,1.1285317
555985,241698,377750,1.7273056,1.6383097,0.0426202
555986,244177,370633,1.5064576,1.1806408,-0.0079565
555987,238885,374735,1.5095392,1.0320729,0.3212879
555988,231996,373246,1.24144,1.192606,-0.0079565
555989,239331,373676,9.7651456,1.1108438,-0.26084
555990,231817,375234,0.9168448,0.355042,-0.578184
555991,239510,381603,11.6839552,1.7868776,-0.300508
555992,236168,382685,1.9984864,1.4428781,-0.0307656
555993,231787,367720,4.600384,-0.0069053,-0.3213337
555994,235584,383680,1.0267552,1.2035741,0.0485704
555995,234806,374797,0.8880832,0.4009086,-0.3530681
555997,233657,383462,2.0036224,0.1925147,-0.022832
555998,234368,384425,2.3138368,0.8954702,-0.0466328
555999,236706,372742,1.6348576,1.2265074,0.7556525
556000,242071,378707,1.8228352,2.6334155,0.3064124
556001,245241,383285,7.9151584,0.9303687,0.2657527
556002,221444,373538,1.123312,0.9323629,0.4115326
556003,239570,393668,0.8398048,0.8675514,-0.0446494
556004,243199,393276,1.1674816,1.202577,0.5136777
556005,242736,390527,1.0062112,-0.4466264,0.1279064
556006,240786,392408,1.4099008,-0.1464993,0.1507155
556007,227355,369144,1.8248896,1.7878747,0.006919
556008,236444,392689,1.60096,0.9024499,0.2677361
556009,225412,375147,34.219696,1.4797708,0.0059273
556010,237598,385230,2.4309376,0.5754011,0.7735031
556011,243627,383249,3.2188,0.165593,-0.0317573
556012,240394,384745,2.335408,4.2247871,-0.2667902
556013,227728,375236,1.24144,-0.5144292,0.1447653
556014,221453,371509,1.231168,-1.0787878,-0.3986863
556015,242798,388362,1.0298368,-1.1934543,-0.0406826
556016,241384,383742,1.2075424,0.4258361,-0.3937278
556017,241479,389418,4.2501088,0.8386355,0.1417902
556018,222443,374620,0.7966624,-0.3788236,-0.151753
556019,241561,393319,1.8022912,0.7708327,-0.4710804
556020,222449,368367,0.9117088,0.085825,-0.3262922
556021,241659,385498,1.0493536,0.773824,-0.3748855
556022,245227,391590,0.717568,0.7159922,-0.3411677
556023,241418,395539,0.645664,0.3510536,-0.2955495
556024,229229,369167,0.8798656,0.3021957,0.0227862
556025,242411,386296,0.717568,0.0040628,-0.4482713
556026,225364,369299,1.0195648,0.0808395,-0.3669519
556027,242635,392750,0.8582944,-1.1445964,-0.0198569
556029,243285,387776,1.123312,0.414868,-0.3689353
556030,239407,389599,0.9158176,0.9592846,-0.3828191
556031,222250,370657,0.7720096,-0.0487835,-0.5811591
556032,235521,393351,1.0072384,0.6860792,-0.1904293
556033,219799,373621,0.938416,0.7429139,-0.2320807
556034,244600,390640,1.2332224,0.4058941,-0.0952261
556035,239447,395732,1.0226464,0.9124209,-0.1993546
556036,243376,391754,1.1418016,0.1586133,-0.0139067
556038,244621,386581,1.441744,0.5355171,-0.2856325
556039,244854,388858,2.9229664,0.4756911,-0.3134001
556040,239310,385291,1.1705632,-0.5981856,-0.2836491
556041,244656,396719,0.866512,-0.203334,-0.3788523
556042,224500,374585,0.6703168,-0.0986385,-0.429429
556043,220811,372502,0.8531584,0.1187293,-0.3193503
556044,238788,392492,0.6549088,-0.8793678,-0.4125701
556045,226545,374379,0.7155136,-0.1993456,-0.141836
556046,242623,384213,9.6932416,-0.2252702,-0.1130767
556047,244435,392382,0.8654848,0.3769782,0.0247696
556048,243820,395165,0.9620416,0.0140338,0.0416285
556049,235642,391568,0.9630688,-0.8454664,-0.2618317
556050,236522,390445,1.3379968,-0.2671484,-0.0446494
556051,236747,394563,3.763216,0.544491,-0.2082799
556052,229331,375580,0.7863904,0.3889434,-0.2251388
556053,224571,368676,1.8896032,1.0151222,0.2479021
556054,245437,389454,0.7648192,0.4886534,-0.3143918
556055,223826,369152,0.8593216,0.3351,-0.1110933
556056,230501,374500,0.892192,0.7369313,0.0406368
556057,237258,393575,10.2263584,1.1158293,-0.3709187
556059,238436,394477,0.8860288,0.0838308,-0.3738938
556060,238419,384560,1.6122592,2.2565117,-0.2588566
556061,221333,369339,0.9076,-0.1175834,-0.4720721
556062,222459,372226,0.784336,0.3620217,-0.2529064
556063,237425,391224,1.3790848,2.6054967,-0.2479479
556064,245438,395536,4.3939168,4.2078364,0.0406368
556065,239422,391265,1.0442176,1.5376026,-0.2469562
556066,230084,368171,1.0390816,1.2913189,-0.1983629
556067,238213,386589,4.9968832,2.2046625,0.0703878
556068,245409,385351,1.5300832,1.5027041,0.5077275
556069,223500,375500,1.693408,0.0768511,-0.0049814
556070,245232,393363,1.0370272,1.4827621,-0.0079565
556071,244792,384527,4.6835872,3.6863531,0.2578191
556072,240749,390897,1.5372736,0.9263803,0.0505538
556073,245531,387310,1.9286368,3.3652869,0.2211262
556074,228274,368852,1.893712,5.2428262,-0.0664668
556075,239706,383419,1.2691744,3.6614256,0.0723712
556076,244624,382391,2.1279136,2.1767437,-0.0436577
556078,241360,391303,2.494624,3.5786663,-0.2291056
556079,237081,389160,2.4668896,7.4863012,-0.0654751
556081,238550,388598,3.074992,6.4233926,0.1983171
556082,244883,394714,3.6543328,11.0758612,0.1526989
556083,219388,369365,0.8120704,0.1685843,-0.5980592
556084,220287,368555,0.8428864,0.5664272,-0.3779018
556085,243635,385500,2.4987328,0.3390884,0.6356156
556086,243275,389646,0.9353344,0.7379284,-0.2579061
556087,238818,390631,2.1053152,1.6422981,-0.1874954
556088,241267,387907,2.5932352,0.8914818,-0.32435
556089,226661,368686,1.231168,1.0948902,-0.264848
556090,237262,383443,1.2188416,1.5176606,0.2280269
556091,236671,388679,0.8213152,0.8984615,-0.3213749
556092,228556,366776,6.3538144,1.2634001,-0.2321219
556093,240352,388653,0.7648192,-0.4655713,-0.1478274
556094,239425,387568,1.3811392,0.5714127,-0.3293085
556095,237721,387276,19.392064,69.23471,10.6379018
556096,242600,394319,0.8932192,-0.4516119,0.0951391
556097,229444,367447,0.6466912,1.2115509,-0.3868271
556098,228419,374551,0.6292288,1.3082696,-0.3610429
556099,240293,386560,9.1960768,1.6263445,-0.3035243
556100,240759,394663,0.6333376,0.7259632,-0.0893171
556101,226492,370694,0.5932768,0.8266703,-0.2698065
556102,220578,382386,2.8099744,0.7648501,-0.1686531
556103,223431,379307,3.2537248,0.2882363,-0.0913005
556104,208275,384159,0.9815584,0.5205606,-0.0942756
556105,230789,372868,0.4207072,-0.6879246,-0.4889722
556106,209712,378992,1.9625344,0.4338129,0.0862138
556107,222371,376818,1.071952,1.0300787,-0.1081594
556108,218482,380736,0.9548512,0.8665543,-0.1389021
556109,217739,375678,0.9548512,0.9911918,0.1526577
556110,212629,376959,0.7607104,1.182635,0.0237367
556111,229413,371413,0.3950272,-0.0098966,-0.4294702
556112,218664,378178,0.6025216,1.13278,-0.2826986
556113,224569,372682,0.6477184,0.8196906,-0.1111345
556114,216546,376308,0.8120704,1.8118051,0.4184333
556115,216547,382556,1.2486304,0.9552962,0.1040644
556116,211307,379540,0.7216768,-1.2672397,-0.1716282
556117,206212,380275,5.7693376,1.1616959,0.161583
556118,209808,377197,1.3585408,-0.5253973,-0.3303002
556119,217594,381452,0.8038528,1.2863334,-0.2192298
556120,214962,376812,0.6908608,1.9573817,-0.1815452
556121,216194,378699,0.7031872,1.8786108,1.3050131
556122,226565,372686,1.98616,-0.1953572,-0.1498108
556123,212232,378220,0.5449984,0.7469023,-0.0189064
556124,215616,379306,0.6169024,0.6451981,-0.1617112
556125,208400,378750,0.6898336,0.6830879,-0.2767484
556126,220447,374656,0.8418592,-0.8873446,-0.7795403
556127,225388,371372,0.5100736,0.6262532,0.0872055
556128,220264,380098,2.5726912,0.3540449,0.191334
556129,211515,383534,2.5788544,0.6232619,0.1794336
556130,222594,378545,1.3770304,0.7100096,-0.32435
556131,218426,376373,0.486448,-0.0108937,-0.3372421
556132,224406,380381,3.7878688,0.7548791,-0.1666697
556133,227411,371398,1.9841056,0.3979173,-0.2479891
556135,210115,384919,2.1412672,-1.0498719,-0.2231966
556136,212644,382492,1.4027104,1.4528491,-0.0258483
556137,229506,373483,0.4956928,1.2973015,-0.2836903
556138,209902,385129,1.0349728,-0.0796936,0.0078695
556139,216034,375160,0.8593216,1.4099738,0.8141216
556140,221355,377670,6.6876544,-0.1215718,0.0346454
556141,210634,380282,1.0144288,-0.4356583,0.1655498
556142,208517,380384,1.0134016,-0.0946501,-0.2678231
556143,212367,380411,0.5932768,0.793766,-0.0873337
556144,215594,377690,-0.05005856,0.85927547,-0.9956317
556145,215751,381793,0.6076576,0.6810937,-0.0803918
556146,216403,380426,0.9301984,0.9682585,-0.175595
556148,214571,380615,1.2291136,0.6262532,0.0217533
556149,219600,379615,0.7524928,1.3740782,0.250836
556150,215754,383677,62.015728,2.339271,0.6207401
556151,218512,382419,1.9512352,1.0978815,0.2151348
556152,210368,376479,0.4823392,-0.293073,-0.5405406
556153,219540,381626,0.9322528,0.025999,-0.5157481
556154,223344,377451,0.6497728,1.3970115,-0.3828603
556155,219772,377242,1.8207808,0.5664272,-0.2003875
556156,278709,348711,0.7596832,1.1238061,-0.4116196
556157,214530,382484,0.635392,-0.8354954,-0.1706365
556158,212432,384640,0.4905568,-0.1365283,-0.1686531
556159,213240,385122,-0.61686752,0.21455061,-1.5778588
556161,210832,386566,0.7833088,-1.0777907,-0.2588978
556162,223588,373291,1.3780576,-0.3349512,-0.2638563
556163,217412,379440,0.6826432,1.0560033,-0.2836903
556164,214329,378185,0.7822816,1.8137993,0.3807487
556165,211626,381532,0.2789536,-0.1026269,-0.3392255
556167,213579,381533,0.6549088,1.1238061,-0.3560844
556168,219186,383444,1.8053728,1.6642343,-0.1914622
556169,220533,376619,0.6056032,0.9283745,-0.3788935
556170,219540,375551,0.7165408,1.6921531,-0.0040309
556171,222722,380576,0.3765376,-0.2252702,-0.6099596
556172,209235,383747,-0.0815936,-0.402754,-0.6258268
556173,206715,382705,1.0811968,-0.133537,-0.0803918
556174,213202,383503,2.001568,-0.2811078,-0.1577444
556175,227623,373514,0.7576288,0.8186935,-0.3253417
556176,210839,378467,0.7196224,0.9672614,-0.1151013
556177,214568,384350,0.95896,1.1357713,-0.0903088
556178,220653,378465,0.8007712,0.5514707,-0.4413706
556179,228594,370566,1.5259744,1.2544262,-0.1151013
556180,207875,383393,1.2013792,0.6152851,-0.0456823
556181,207389,379766,0.7298944,-0.8544403,-0.0942756
556182,211480,377189,0.4617952,-0.2591716,-0.1716282
556183,220645,370560,1.9522624,0.7897776,0.0445624
556184,225167,372842,0.57376,0.3380913,-0.0000641
556185,221502,375448,0.5419168,-0.0707197,-0.3402172
556186,213426,377978,0.7987168,1.1906118,0.2389356
556187,224552,370781,6.7698304,0.7728269,2.35324
556188,211074,387146,1.261984,-0.0727139,0.0891889
556189,223251,371388,4.1443072,-0.7278086,-0.2311302
556190,211786,385722,1.5352192,0.9802237,-0.0605578
556191,217268,377796,2.9445376,1.4408839,0.1536494
556192,208738,382367,1.3277248,-0.582232,-0.1597278
556193,230595,370673,4.6846144,1.0998757,0.131832
556194,209355,381509,1.8813856,0.7967573,-0.0000641
556195,210335,382402,3.24448,6.3555898,3.9508687
556197,205951,383703,2.4751072,-2.3740207,0.0673715
556198,213403,379563,13.5103168,0.9483165,0.1556328
556199,228272,372500,2.98768,-0.6759594,-0.1210515
556200,221376,379322,2.6363776,1.2235161,-0.175595
556201,220449,384701,1.5095392,-0.4865104,-0.2489808
556202,315393,357491,1.7971552,0.8256732,0.1754668
556203,231447,383607,2.2357696,1.152722,-0.0526242
556204,225661,381902,2.5172224,0.9353542,0.2280269
556205,224740,382548,2.7545056,-0.0278444,0.0158031
556206,224499,384500,1.328752,0.7179864,-0.1636946
556207,311251,355221,2.5233856,1.4329071,-0.1696448
556208,230265,376712,4.1217088,0.0299874,0.1605913
556209,229574,381518,4.6394176,0.9293716,0.2914957
556210,236233,386363,1.631776,1.7120951,-0.0347736
556211,221672,381299,7.0985344,1.242461,0.5275203
556212,232619,378639,1.3215616,0.8924789,0.0703466
556213,311671,359540,1.919392,2.6623314,1.6501247
556214,314870,354381,1.98616,-0.2890846,-0.1289851
556215,222817,382653,46.9898464,1.0300787,0.2151348
556216,230481,378590,1.7683936,1.0978815,-0.0823752
556217,227535,383542,1.6132864,1.0520149,-0.0784084
556218,232414,380587,1.4037376,0.9014528,0.2121597
556219,223715,383590,3.1807936,1.0240961,0.4729768
556220,312436,354503,2.1720832,1.3950173,0.3619064
556221,221421,385546,0.9815584,0.4198535,0.012828
556222,227305,379533,1.9163104,1.2454523,0.6802421
556223,225618,385514,13.9407136,1.1606988,-0.154208
556224,311668,353171,1.8557056,1.6432952,-0.0580131
556225,216891,384650,1.0904416,1.1636901,-0.0639633
556226,313472,357346,0.9497152,8.3198768,-0.0937143
556227,226250,382231,1.2352768,0.4926418,-0.2444527
556229,221756,383241,1.0380544,1.0221019,-0.2672618
556230,225176,377373,0.2768992,0.1715756,-0.1700752
556231,315704,353532,0.7463296,-0.2162963,-0.3009796
556232,231465,377312,1.2434944,0.6451981,-0.2682535
556233,314763,358164,1.1397472,0.4457781,-0.0609882
556234,226651,378722,0.9569056,0.4118767,0.0768581
556235,230383,382708,0.6980512,0.7189835,-0.2008179
556236,225448,383545,0.7206496,23.8447238,-0.3148634
556238,217582,383504,0.5768416,0.903447,-0.1790005
556239,225864,379196,1.2527392,1.0091396,-0.1194985
556240,234256,386611,1.3379968,0.7050241,-0.1790005
556241,223441,385422,0.5080192,0.3321087,-0.2861041
556242,231499,381500,1.1366656,1.2484436,0.2692479
556243,314378,356453,0.8233696,0.8366413,-0.0342123
556244,232416,382791,0.1495264,0.9493136,-0.2404859
556245,230392,380557,0.5953312,0.4577433,0.2910653
556246,221266,387331,0.2953888,0.2882363,0.3237914
556247,228365,380682,13.3336384,1.1946002,0.2861068
556248,226574,380342,2.6199424,0.3610246,-0.0104115
556249,232414,376448,0.4443328,0.7289545,-0.223627
556250,230715,386295,0.7771456,-1.0947414,0.3297416
556251,228448,376597,0.1608256,-0.5293857,-0.3842824
556252,310433,358517,0.7165408,0.9562933,0.0788415
556253,312705,356275,1.2763648,0.8077254,0.0252897
556254,224713,378251,0.7874176,-0.9332112,-0.2791622
556255,313246,355275,1.2126784,0.6711227,0.0768581
556256,311154,357632,5.3338048,1.0958873,0.2087542
556257,229618,377170,0.6312832,0.2822537,0.024298
556259,230558,384574,2.3004832,0.7808037,-0.0976811
556260,233889,385606,0.7648192,0.4976273,0.0570241
556261,313390,353322,1.708816,2.0740424,0.5717164
556262,315325,355634,0.943552,-0.3279715,0.1155344
556263,231152,387377,0.578896,1.0550062,-0.0282621
556264,222608,386150,0.5799232,0.6551691,-0.2662701
556265,224658,376738,0.2851168,-0.3269744,-0.0629716
556266,312428,360352,0.4381696,0.973244,0.2335467
556267,235355,387436,0.645664,0.6312387,-0.0976811
556268,217755,385352,1.621504,-0.2781165,0.0094225
556269,231613,379602,1.0298368,-0.96113,-0.0401625
556270,224308,386608,13.4877184,-1.050869,-0.0223119
556271,219425,385774,0.8850016,-0.7966085,0.1790032
556272,228474,384400,2.0868256,0.3699985,0.063966
556273,218641,384641,2.5233856,0.1566191,-0.0381791
556274,310435,354497,1.8690592,0.1097554,0.0411569
556275,229501,379474,0.5604064,0.0389613,0.0282648
556276,220271,386436,1.5629536,-0.1455022,-0.0837973
556278,226124,384500,1.452016,2.2076538,-0.1165234
556279,231915,385808,0.9938848,0.6232619,-0.0798305
556281,226372,376756,0.7915264,-1.1665326,0.1542107
556282,223526,387663,1.251712,0.1994944,0.2999906
556283,315696,359256,0.5819776,0.3570362,0.0530573
556284,314885,360350,2.119696,0.9702527,1.0239316
556285,222278,388247,-0.0312608,-1.16055,-0.0322289
556286,223710,381899,0.923008,-1.4935814,0.2464388
556287,232820,384432,0.3436672,0.2094654,0.0054557
556288,228470,382687,0.8747296,0.524549,0.3505673
556289,310301,356347,4.7431648,0.4358071,0.5508907
556290,235660,385442,3.8792896,0.2433668,0.4120527
556291,232477,386374,0.2974432,-0.991043,-0.3862658
556292,312873,358126,0.8428864,-0.3558903,-0.1125566
556293,229568,383426,1.0698976,0.0947989,0.3059408
556294,227356,377536,13.7660896,-0.7537332,0.1472688
556295,233428,387325,0.6364192,0.2663001,-0.3565148
556296,227478,381802,0.9569056,-0.2123079,-0.3019713
556297,313616,359666,0.8182336,-0.4017569,0.1304099
556298,310673,360511,1.0904416,0.3999115,0.1522273
556299,228515,378452,0.337504,-0.2551832,-0.2811456
556300,222403,384362,0.743248,0.4088854,-0.1671001
556301,318872,356207,3.7765696,0.823679,0.3922187
556302,305677,343420,0.8942464,0.2563291,-0.1423076
556303,305457,341375,1.585552,0.025999,0.143302
556304,316614,350120,1.071952,0.4886534,0.0183478
556305,317317,359723,0.62512,0.7449081,-0.0619799
556306,313476,351421,1.0811968,0.0808395,-0.2355274
556307,308848,340753,1.2763648,-0.9272286,-0.1948677
556308,302783,344535,1.2845824,0.6471923,0.0173561
556309,300869,342276,0.8120704,0.4776853,-0.1889175
556310,309402,353289,0.871648,0.9692556,0.0361984
556311,319339,353830,2.0231392,1.0589946,0.0798332
556312,309382,343432,3.8320384,0.8496036,-0.0302455
556313,316642,354111,2.248096,0.4786824,-0.0788388
556314,308577,354256,0.9147904,0.4697085,-0.0431376
556315,308317,344646,1.749904,1.2653943,0.0976838
556316,305765,349381,2.0632,0.3570362,0.2563558
556317,317423,351758,13.624336,3.7721037,0.3208163
556318,311681,351792,1.6204768,-0.6290957,-0.243461
556319,304157,344500,1.4181184,0.4178593,0.1353684
556320,309253,351634,1.8618688,-0.053769,-0.0342123
556321,307288,351303,0.5901952,0.0618946,-0.0143783
556322,317169,355441,1.0329184,-0.1474964,-0.1105732
556323,305679,351515,0.732976,0.1436568,-0.0738803
556324,306886,352503,1.3626496,0.5724098,0.2275965
556325,314680,352365,1.8402976,0.7478994,-0.0213202
556326,303511,347190,0.7730368,0.6800966,-0.0669384
556327,319395,357598,1.0801696,0.5504736,0.1026423
556328,309525,341402,1.5711712,0.7000386,0.123468
556329,306658,346554,1.0986592,-0.16345,-0.0114032
556330,306434,340523,0.794608,0.5315287,-0.0223119
