FID,AREA,PERIMETER,WOODLAND_,WOODLAND_I,NATURE_COD,Shape_Leng,Shape_Area,Acres
4506,69393.36234,1170.595211,3985,364,310,1170.595332,69393.364173,1.593059
4507,109814.889608,2523.22861,3584,317,310,2523.228561,109814.892735,2.521013
4508,66919.973664,1168.32464,4226,2145,310,1168.324638,66919.976376,1.536277
4509,50868.773988,993.736804,3585,1528,310,993.736709,50868.772755,1.167791
4510,1235143.24957,8684.600103,3986,1388,310,8684.600103,1235143.24521,28.355101
4511,19790.930722,687.39226,4087,2402,310,687.392282,19790.927874,0.454339
4512,105155.581538,1940.5812,3678,0,0,1940.581174,105155.587359,2.41405
4513,22845.533,805.468954,3477,3719,310,805.469012,22845.531387,0.524463
4514,45767.757704,1181.131558,3478,257,310,1181.131534,45767.754601,1.050687
4515,149496.711405,3712.727521,3586,1238,310,3712.72763,149496.709445,3.431986
4516,389.018919,78.375605,4088,248,310,78.375588,389.017852,0.008931
4517,90569.741967,1382.838787,4227,859,310,1382.838801,90569.732914,2.079203
4518,58760.227384,1217.544398,3679,0,0,1217.54436,58760.227684,1.348955
4519,300981.316256,5240.298765,3987,879,310,5240.298685,300981.280391,6.909607
4520,2832832.9647,29558.506835,4228,1457,310,29558.507123,2832832.94225,65.033156
4521,168298.319234,2771.060275,3479,0,0,2771.060221,168298.324128,3.863613
4522,137.826343,47.96635,4089,247,310,47.966367,137.82631,0.003164
4523,6531698.11086,21541.049283,3480,534,310,21541.049063,6531698.11692,149.947756
4524,382796.136835,2597.597386,4090,591,310,2597.597369,382796.132734,8.787825
4525,19422.368889,655.274838,4229,870,310,655.27488,19422.373506,0.445878
4526,507.283892,251.869463,3680,305,310,251.869502,507.280769,0.011646
4527,35634.511977,1266.326787,3587,371,310,1266.326824,35634.507746,0.818059
4528,107179.7858,2086.218024,3988,0,0,2086.218024,107179.780714,2.460519
4529,12541.773003,559.792533,4091,862,310,559.792413,12541.771462,0.287921
4530,39512.627035,1255.83953,3681,213,310,1255.839428,39512.629032,0.907089
4531,45.660161,62.562148,3989,1382,310,62.562167,45.660642,0.001048
4532,12061.632407,623.266787,3588,295,310,623.266734,12061.634027,0.276898
4533,54458.611975,1208.336292,4230,579,310,1208.336249,54458.606368,1.250203
4534,1700828.47007,9570.420198,3481,307,310,9570.41999,1700828.48848,39.045806
4535,126858.00585,3023.630922,3990,1383,310,3023.630983,126858.025396,2.912271
4536,159337.194754,2532.195945,3682,383,310,2532.195916,159337.177625,3.657893
4537,1872609.82737,15410.362713,4092,380,310,15410.362815,1872609.83586,42.989378
4538,15354.337756,522.441048,3589,256,310,522.441048,15354.334905,0.352488
4539,59784.009673,1283.197386,4231,1341,310,1283.197254,59784.008228,1.372457
4540,34528.419023,944.870559,3683,243,310,944.870627,34528.420709,0.792667
4541,4584.74175,307.504144,3482,3720,310,307.504204,4584.742848,0.105252
4542,65293.744294,1430.137478,3991,374,310,1430.137506,65293.737523,1.498944
4543,228812.868319,3719.042868,3590,356,310,3719.042796,228812.879143,5.252842
4544,108237.159955,1820.22338,4232,781,310,1820.22341,108237.16417,2.484793
4545,39.476585,41.388933,4093,0,0,41.389062,39.476735,0.000906
4546,88864.09192,1187.100661,3684,775,310,1187.100658,88864.102468,2.040047
4547,29775.904994,988.430191,3483,1387,310,988.430243,29775.909307,0.683564
4548,16493.532996,643.793907,3992,274,310,643.793867,16493.532053,0.378641
4549,80373.455555,1986.885891,4233,2396,310,1986.885757,80373.450014,1.845128
4550,33449.413346,974.13698,4094,384,310,974.137006,33449.41627,0.767896
4551,20125.777592,918.300559,3591,0,0,918.300716,20125.777172,0.462026
4552,554765.591457,5259.787151,3685,919,310,5259.787043,554765.582816,12.735716
4553,18399.716421,1218.54047,4095,172,310,1218.540444,18399.711117,0.422401
4554,33747.943089,1212.30343,3484,283,310,1212.303503,33747.948906,0.774749
4555,24163.650174,782.904312,3993,850,310,782.9044,24163.651868,0.554723
4556,6067.42,297.218526,4234,739,310,297.218478,6067.419221,0.139289
4557,68750.969147,1897.773613,3592,887,310,1897.773575,68750.962623,1.578311
4558,45430.343283,947.1654,4096,1497,310,947.165498,45430.344428,1.042941
4559,14694.396666,926.257038,3686,236,310,926.25696,14694.400622,0.337338
4560,76881.944043,1971.973646,3994,184,310,1971.973776,76881.950013,1.764974
4561,77243.3778,1211.186915,4235,1380,310,1211.186865,77243.377201,1.773271
4562,37954.231792,1038.580315,4097,1495,310,1038.580382,37954.232946,0.871313
4563,81930.095901,2697.767513,3485,1238,310,2697.767516,81930.087419,1.880864
4564,6916.235411,417.714049,3687,0,0,417.714069,6916.232932,0.158775
4565,766195.657108,3856.899456,3593,2448,310,3856.899566,766195.660764,17.589502
4566,66371.638409,3458.338164,4098,540,310,3458.338087,66371.635089,1.523689
4567,31090.570502,861.372327,3995,257,310,861.372406,31090.575832,0.713744
4568,2808027.8494,25561.835545,3688,771,310,25561.835581,2808027.88068,64.463708
4569,32263.307295,1793.791623,4236,2395,310,1793.791535,32263.303544,0.740666
4570,3239.75,311.526392,3486,3713,310,311.526532,3239.752495,0.074375
4571,74747.9435,1726.631866,4099,2152,310,1726.631904,74747.944364,1.715984
4572,3304018.54679,17957.525657,3996,2133,310,17957.525441,3304018.523,75.850132
4573,46771.244734,1326.397012,3594,1357,310,1326.396898,46771.245534,1.073724
4574,24638.298126,645.103211,3689,358,310,645.103245,24638.302787,0.56562
4575,7876.528895,520.383143,3595,207,310,520.383104,7876.529122,0.180821
4576,390526.9,2752.635132,3997,791,310,2752.635204,390526.890177,8.9653
4577,3.876033,17.562826,4100,173,310,17.562861,3.875995,8.9e-05
4578,10080.942392,383.689665,3487,1242,310,383.689632,10080.94155,0.231427
4579,10222236.0208,67330.154516,4237,1475,310,67330.154355,10222236.1603,234.67119
4580,900.805366,142.319527,3690,890,310,142.319518,900.804649,0.02068
4581,249209.304813,2227.036533,4101,5970,0,2227.036541,249209.30583,5.721081
4582,14381.679275,523.371484,3596,346,310,523.371561,14381.684037,0.330159
4583,18947.936546,1665.254981,3488,324,310,1665.254933,18947.920388,0.434986
4584,12621900.7551,33646.812578,3597,1521,310,33646.812412,12621900.8101,289.760131
4585,31065.204709,880.807212,3691,332,310,880.807189,31065.20818,0.713162
4586,21348.02647,772.490128,4102,169,310,772.490176,21348.027267,0.490085
4587,53608.095318,1397.051341,4238,0,0,1397.051424,53608.102854,1.230678
4588,364772.02708,3611.673934,3998,318,310,3611.674023,364772.018832,8.374047
4589,51555.525519,974.193837,3489,366,310,974.193813,51555.530294,1.183557
4590,134731.2898,2264.690486,4103,820,310,2264.690438,134731.292769,3.093017
4591,28368.940155,668.265469,4239,2393,310,668.265509,28368.939724,0.651264
4592,224212.881683,2086.093573,3692,1532,310,2086.093439,224212.879197,5.14724
4593,110670.510859,1656.073912,3490,1377,310,1656.073911,110670.513941,2.540656
4594,69515.555971,2116.734206,3598,731,310,2116.734196,69515.571522,1.595864
4595,45041.764148,2934.758687,3999,282,310,2934.758735,45041.778772,1.034021
4596,5117.78125,289.685842,3693,1975,310,289.685861,5117.787263,0.117489
4597,84221.636137,1946.495386,4104,825,310,1946.495393,84221.622562,1.93347
4598,49191.545053,1378.512018,4240,2397,310,1378.512119,49191.546451,1.129287
4599,12458.328156,657.667389,4000,261,310,657.667479,12458.329146,0.286005
4600,54674.106605,1343.853733,3491,2457,310,1343.853773,54674.105344,1.25515
4601,47723.865509,1151.979234,3599,331,310,1151.979192,47723.87906,1.095594
4602,138321.596937,1587.881464,3694,1395,310,1587.881537,138321.591675,3.17544
4603,594315.76,5158.20248,3600,1399,310,5158.202489,594315.744392,13.643667
4604,7656384.6029,25914.323478,4105,143,310,25914.323192,7656384.61015,175.767108
4605,8502.775197,452.117073,4001,283,310,452.117132,8502.781208,0.195198
4606,53334.444644,1325.620966,4241,380,310,1325.620904,53334.45037,1.224395
4607,24688.394878,888.177474,3492,1382,310,888.177474,24688.394678,0.56677
4608,46624.129031,1150.995856,3695,230,310,1150.99575,46624.126883,1.070347
4609,291064.433551,4607.659873,3696,1361,310,4607.660015,291064.424264,6.681946
4610,97967.453944,1763.321209,3601,345,310,1763.321258,97967.466304,2.249033
4611,11338.814624,439.369832,4242,3677,310,439.369731,11338.809429,0.260304
4612,27859.763831,717.250039,4106,1491,310,717.249906,27859.756705,0.639575
4613,86289.638416,2567.536029,4002,190,310,2567.535919,86289.61883,1.980945
4614,89582.740155,1934.377639,3493,309,310,1934.377595,89582.744901,2.056545
4615,3088.837833,307.342098,4243,780,310,307.342095,3088.837493,0.07091
4616,25886.525801,707.086248,4107,344,310,707.086265,25886.524488,0.594275
4617,673372.706793,8024.416878,3602,343,310,8024.417018,673372.719618,15.458572
4618,242849.44,4033.951521,3697,1409,310,4033.951422,242849.450248,5.575079
4619,33988.417393,1444.723496,4003,340,310,1444.723432,33988.413349,0.78027
4620,73506.56253,2213.241752,3494,280,310,2213.241687,73506.565963,1.687485
4621,18344.735069,785.484655,4108,347,310,785.484517,18344.736112,0.421139
4622,325.17502,101.757305,4244,3677,310,101.757361,325.176729,0.007465
4623,807843.320068,12675.958556,4004,357,310,12675.958122,807843.285998,18.545604
4624,97920.385935,1246.18324,3495,309,310,1246.183408,97920.389432,2.247952
4625,36275.823868,1412.334979,3603,930,310,1412.334984,36275.831583,0.832782
4626,83365.988988,1504.270143,4109,2151,310,1504.270149,83365.982786,1.913827
4627,18843.483152,988.189915,4245,858,310,988.189893,18843.487877,0.432589
4628,26143.222244,891.010428,3698,891,310,891.010361,26143.214346,0.600168
4629,11894.968485,728.953341,4005,284,310,728.953409,11894.979928,0.273072
4630,1854511.53125,11528.957259,3496,1933,310,11528.957229,1854511.53385,42.573897
4631,45352.138533,1056.468381,3604,1079,310,1056.468481,45352.132771,1.041146
4632,49905.862257,1871.741903,4246,1513,310,1871.741958,49905.860797,1.145686
4633,182984.351787,2990.800892,3699,1360,310,2990.800947,182984.347347,4.200759
4634,11273.78,453.360234,4110,810,310,453.36035,11273.782236,0.258811
4635,24510.697027,931.514383,4006,325,310,931.514468,24510.695831,0.56269
4636,1605174.07533,13394.854741,3605,372,310,13394.854729,1605174.08451,36.849874
4637,35512.015519,861.773403,3497,1523,310,861.77338,35512.025928,0.815247
4638,470271.654964,7467.623983,4111,196,310,7467.624084,470271.662858,10.795995
4639,44360.319703,1046.570097,4247,2392,310,1046.570171,44360.318638,1.018377
4640,19149.245481,569.453782,3498,347,310,569.453849,19149.245086,0.439608
4641,5388990.98269,21817.15844,3700,1364,310,21817.158627,5388990.97681,123.714705
4642,132554.733225,3547.641084,3606,220,310,3547.640966,132554.741033,3.04305
4643,179432.881326,1824.357056,4007,103,310,1824.357117,179432.898613,4.119229
4644,111796.577087,2395.663442,3607,285,310,2395.663419,111796.581316,2.566507
4645,665813.396095,9797.414896,3499,1236,310,9797.414589,665813.401886,15.285034
4646,5624.624327,440.835288,4248,291,310,440.835362,5624.623389,0.129124
4647,56465.881626,1088.637444,3701,229,310,1088.637594,56465.888467,1.296284
4648,8692.183,402.786702,4008,775,310,402.786668,8692.181425,0.199546
4649,2206398.7963,19264.962837,4112,848,310,19264.962861,2206398.76143,50.652148
4650,33167.28,1236.768588,3500,848,310,1236.768703,33167.285581,0.761419
4651,14176.28,1170.942465,4009,800,310,1170.942433,14176.277661,0.325444
4652,109607.910502,3469.115363,3608,1235,310,3469.115315,109607.913627,2.516262
4653,9474.5625,685.003904,3501,1931,310,685.003971,9474.558935,0.217507
4654,61269.468756,1243.310679,4249,176,310,1243.310621,61269.480195,1.406559
4655,56586.473638,2138.005605,4113,101,310,2138.005673,56586.490866,1.299052
4656,1419486.02055,10551.646985,3702,1368,310,10551.646984,1419486.03387,32.587046
4657,4244.924426,326.738119,3502,310,310,326.738078,4244.922557,0.09745
4658,2855672.41204,13108.693699,4010,370,310,13108.693967,2855672.43845,65.557481
4659,22853.916707,729.70269,4250,2390,310,729.702669,22853.914191,0.524656
4660,3768.1875,242.924923,3609,1959,310,242.924926,3768.187409,0.086506
4661,8217250.9622,25799.647729,4114,864,310,25799.647725,8217250.97232,188.64288
4662,53733.98,2944.556568,3503,1397,310,2944.556495,53733.992604,1.233568
4663,107848.741618,1479.938561,4251,0,0,1479.938691,107848.739083,2.475876
4664,363723.329777,5985.449697,4011,323,310,5985.449832,363723.32099,8.349972
4665,239041.331859,2572.474646,3703,892,310,2572.474653,239041.334728,5.487656
4666,311122.773767,2972.17254,3610,205,310,2972.17251,311122.773283,7.142425
4667,48287.178184,1133.922738,3504,1243,310,1133.922787,48287.177243,1.108525
4668,9205.520988,373.923425,4115,5971,0,373.923472,9205.519711,0.21133
4669,47568.259739,1701.559995,3704,0,0,1701.559996,47568.261516,1.092021
4670,82130.047956,2339.569594,4252,144,310,2339.569512,82130.042561,1.885454
4671,222231.64068,4172.675986,4012,295,310,4172.675941,222231.643949,5.101757
4672,37791.391896,864.493355,4116,1494,310,864.493466,37791.395978,0.867575
4673,25984.74,745.432308,3611,5956,0,745.432199,25984.738492,0.59653
4674,75870.757775,1377.802173,3705,916,310,1377.802054,75870.757515,1.74176
4675,298219.268083,4208.789031,4013,0,0,4208.789207,298219.268636,6.8462
4676,13948.591987,549.094139,3612,252,310,549.094127,13948.593707,0.320217
4677,22035.910521,601.416443,4117,269,310,601.416474,22035.913812,0.505877
4678,56815.46,937.834989,3505,1395,310,937.834988,56815.462831,1.304309
4679,124411.002677,1366.349795,4253,5976,0,1366.349787,124410.998854,2.856095
4680,280690.6908,2678.722702,4118,809,310,2678.72261,280690.691937,6.443797
4681,138775.935055,2005.903137,3706,1085,310,2005.903095,138775.932905,3.18587
4682,138397.850063,2620.09138,3613,269,310,2620.091362,138397.855109,3.17719
4683,28066.15813,658.625146,3707,182,310,658.625027,28066.158084,0.644313
4684,11004.59375,412.662766,3506,1934,310,412.662779,11004.59147,0.252632
4685,3835419.814,13564.958436,4254,0,0,13564.958282,3835419.79344,88.049475
4686,696204.898764,6096.470379,4119,250,310,6096.47027,696204.868405,15.982728
4687,954447.975713,11152.781117,4014,289,310,11152.781394,954447.960817,21.911198
4688,469838.037877,4900.756231,3708,2459,310,4900.756199,469838.045019,10.786041
4689,42033.605347,1629.21026,3614,222,310,1629.210227,42033.620696,0.964963
4690,124179.144222,1667.920483,4120,0,0,1667.92039,124179.149738,2.850772
4691,3912.495984,657.826285,4015,297,310,657.826251,3912.491464,0.089819
4692,20981.288463,810.828929,3709,322,310,810.828991,20981.288929,0.481666
4693,87842.147445,1243.324551,3615,226,310,1243.324602,87842.138756,2.016586
4694,129848.028142,2636.24002,4121,264,310,2636.240015,129848.022783,2.980912
4695,11761.73254,760.490829,4255,124,310,760.490869,11761.737586,0.270013
4696,310968.308205,3173.782981,3507,546,310,3173.782973,310968.315524,7.138879
4697,166949.75653,3200.729172,4122,783,310,3200.729144,166949.749003,3.832654
4698,397978.903334,4137.825647,3710,1349,310,4137.825595,397978.874768,9.136374
4699,81543.864469,1929.47937,3616,0,0,1929.479285,81543.858994,1.871997
4700,206966.488513,2414.06894,4256,3680,310,2414.069057,206966.482342,4.751316
4701,27203.669185,641.650528,4016,581,310,641.650595,27203.673262,0.624513
4702,2589.03125,251.124265,3508,1935,310,251.124282,2589.032989,0.059436
4703,946500.3946,9228.576509,4017,788,310,9228.576829,946500.410492,21.728746
4704,153788.114155,3273.70314,4123,131,310,3273.703472,153788.112498,3.530503
4705,75532.022118,1548.897377,3711,384,310,1548.897311,75532.01898,1.733983
4706,9765.899028,430.402229,4257,3674,310,430.402211,9765.900438,0.224195
4707,45384.28,1542.031139,3617,1400,310,1542.031138,45384.291897,1.041884
4708,76808.554429,2039.087713,3712,1243,310,2039.087507,76808.557046,1.763289
4709,53603.243568,2066.476415,3509,255,310,2066.476424,53603.241092,1.230566
4710,22362.383016,693.245877,4124,363,310,693.245848,22362.373363,0.513372
4711,744302.561992,11344.430451,4258,366,310,11344.430677,744302.581136,17.086904
4712,13109.640481,485.584269,3618,0,0,485.58417,13109.639503,0.300957
4713,31262.3768,1051.025591,4018,0,0,1051.025572,31262.378226,0.717688
4714,53878.5,1169.473244,3713,2413,310,1169.473286,53878.501684,1.236885
4715,201182.175431,2815.548648,4125,254,310,2815.548808,201182.189229,4.618526
4716,759588.875877,7394.861266,3619,918,310,7394.861181,759588.904538,17.437832
4717,39640.253289,1719.044206,3714,904,310,1719.044268,39640.245482,0.910018
4718,70392.774493,1248.120034,4019,256,310,1248.120019,70392.779053,1.616002
4719,5680.647168,525.255369,3510,311,310,525.25534,5680.645047,0.13041
4720,67438.641968,2061.231558,4126,253,310,2061.231924,67438.651799,1.548185
4721,10229.906831,421.627269,3715,217,310,421.627178,10229.903795,0.234847
4722,248592.873375,3359.116954,4259,542,310,3359.117087,248592.870986,5.70693
4723,155007,1885.338209,4127,811,310,1885.338231,155006.988544,3.558485
4724,134751.101613,3287.213658,3511,341,310,3287.213631,134751.110246,3.093472
4725,10326.37677,464.236245,4020,277,310,464.236179,10326.373055,0.237062
4726,158319.460459,2857.67005,3512,227,310,2857.669993,158319.455054,3.634529
4727,4183711.17373,19004.69951,4128,1339,310,19004.699324,4183711.18169,96.045177
4728,42847.621608,1051.903908,3716,231,310,1051.9038,42847.626935,0.98365
4729,16071.589203,662.586192,4260,3937,310,662.58624,16071.588566,0.368954
4730,43532.955795,997.688215,3620,203,310,997.688209,43532.956233,0.999383
4731,374519.1964,4622.466725,4021,787,310,4622.466703,374519.194522,8.597812
4732,57178.8125,1162.615937,3717,1966,310,1162.616013,57178.811944,1.31265
4733,43930.451073,4111.161167,3513,3426,310,4111.16113,43930.451972,1.008508
4734,9907860.27866,38836.521866,4261,150,310,38836.52148,9907860.26803,227.454084
4735,16441.613722,748.249055,4129,2406,310,748.248893,16441.611207,0.377449
4736,71164.018906,1103.022675,3621,5957,0,1103.022725,71164.018227,1.633708
