Council,Date,Financial,Value ($000)
Far North District,2016,07 Other Income,12723
Far North District,2016,08 Total Income,193295
Far North District,2016,09 Direct Costs,68193
Far North District,2016,10 Interest,10394
Far North District,2016,11 Depreciation,32698
Far North District,2016,12 Other Expenses,0
Far North District,2016,13 Total Expenditure,111285
Far North District,2016,14 Net Surplus/Deficit,82010
Far North District,2017,01 Rates,88073
Far North District,2017,02 Development Contributions,5694
Far North District,2017,03 Subsidies,19645
Far North District,2017,04 Investment Income,0
Far North District,2017,05 Vested Assets,0
Far North District,2017,06 Asset Revaluations,58741
Far North District,2017,07 Other Income,13005
Far North District,2017,08 Total Income,185158
Far North District,2017,09 Direct Costs,69822
Far North District,2017,10 Interest,9947
Far North District,2017,11 Depreciation,33808
Far North District,2017,12 Other Expenses,0
Far North District,2017,13 Total Expenditure,113577
Far North District,2017,14 Net Surplus/Deficit,71581
Far North District,2018,01 Rates,91392
Far North District,2018,02 Development Contributions,5466
Far North District,2018,03 Subsidies,21636
Far North District,2018,04 Investment Income,0
Far North District,2018,05 Vested Assets,0
Far North District,2018,06 Asset Revaluations,58457
Far North District,2018,07 Other Income,13308
Far North District,2018,08 Total Income,190259
Far North District,2018,09 Direct Costs,72812
Far North District,2018,10 Interest,9549
Far North District,2018,11 Depreciation,36349
Far North District,2018,12 Other Expenses,0
Far North District,2018,13 Total Expenditure,118710
Far North District,2018,14 Net Surplus/Deficit,71549
Far North District,2019,01 Rates,94050
Far North District,2019,02 Development Contributions,5273
Far North District,2019,03 Subsidies,22202
Far North District,2019,04 Investment Income,0
Far North District,2019,05 Vested Assets,0
Far North District,2019,06 Asset Revaluations,58050
Far North District,2019,07 Other Income,13617
Far North District,2019,08 Total Income,193192
Far North District,2019,09 Direct Costs,74833
Far North District,2019,10 Interest,9212
Far North District,2019,11 Depreciation,37556
Far North District,2019,12 Other Expenses,0
Far North District,2019,13 Total Expenditure,121601
Far North District,2019,14 Net Surplus/Deficit,71591
Whangarei District,2010,01 Rates,63633
Whangarei District,2010,02 Development Contributions,5000
Whangarei District,2010,03 Subsidies,24022
Whangarei District,2010,04 Investment Income,2610
Whangarei District,2010,05 Vested Assets,6500
Whangarei District,2010,06 Asset Revaluations,0
Whangarei District,2010,07 Other Income,43737
Whangarei District,2010,08 Total Income,145502
Whangarei District,2010,09 Direct Costs,74551
Whangarei District,2010,10 Interest,7327
Whangarei District,2010,11 Depreciation,28935
Whangarei District,2010,12 Other Expenses,0
Whangarei District,2010,13 Total Expenditure,110813
Whangarei District,2010,14 Net Surplus/Deficit,34689
Whangarei District,2011,01 Rates,67811
Whangarei District,2011,02 Development Contributions,5124
Whangarei District,2011,03 Subsidies,27859
Whangarei District,2011,04 Investment Income,2539
Whangarei District,2011,05 Vested Assets,6721
Whangarei District,2011,06 Asset Revaluations,36212
Whangarei District,2011,07 Other Income,21284
Whangarei District,2011,08 Total Income,167550
Whangarei District,2011,09 Direct Costs,72072
Whangarei District,2011,10 Interest,7153
Whangarei District,2011,11 Depreciation,29614
Whangarei District,2011,12 Other Expenses,0
Whangarei District,2011,13 Total Expenditure,108839
Whangarei District,2011,14 Net Surplus/Deficit,58711
Whangarei District,2012,01 Rates,70691
Whangarei District,2012,02 Development Contributions,7392
Whangarei District,2012,03 Subsidies,25210
Whangarei District,2012,04 Investment Income,2429
Whangarei District,2012,05 Vested Assets,6882
Whangarei District,2012,06 Asset Revaluations,0
Whangarei District,2012,07 Other Income,21890
Whangarei District,2012,08 Total Income,134494
Whangarei District,2012,09 Direct Costs,71186
Whangarei District,2012,10 Interest,7387
Whangarei District,2012,11 Depreciation,31024
Whangarei District,2012,12 Other Expenses,0
Whangarei District,2012,13 Total Expenditure,109597
Whangarei District,2012,14 Net Surplus/Deficit,24897
Whangarei District,2013,01 Rates,73329
Whangarei District,2013,02 Development Contributions,7594
Whangarei District,2013,03 Subsidies,22812
Whangarei District,2013,04 Investment Income,2286
Whangarei District,2013,05 Vested Assets,7047
Whangarei District,2013,06 Asset Revaluations,0
Whangarei District,2013,07 Other Income,22379
Whangarei District,2013,08 Total Income,135447
Whangarei District,2013,09 Direct Costs,73032
Whangarei District,2013,10 Interest,7793
Whangarei District,2013,11 Depreciation,31628
Whangarei District,2013,12 Other Expenses,0
Whangarei District,2013,13 Total Expenditure,112453
Whangarei District,2013,14 Net Surplus/Deficit,22994
Whangarei District,2014,01 Rates,76119
Whangarei District,2014,02 Development Contributions,7803
Whangarei District,2014,03 Subsidies,16095
Whangarei District,2014,04 Investment Income,2130
Whangarei District,2014,05 Vested Assets,7209
Whangarei District,2014,06 Asset Revaluations,109582
Whangarei District,2014,07 Other Income,22667
Whangarei District,2014,08 Total Income,241605
Whangarei District,2014,09 Direct Costs,74937
Whangarei District,2014,10 Interest,7814
Whangarei District,2014,11 Depreciation,32215
Whangarei District,2014,12 Other Expenses,0
Whangarei District,2014,13 Total Expenditure,114966
Whangarei District,2014,14 Net Surplus/Deficit,126639
Whangarei District,2015,01 Rates,79011
Whangarei District,2015,02 Development Contributions,8034
Whangarei District,2015,03 Subsidies,17960
Whangarei District,2015,04 Investment Income,2192
Whangarei District,2015,05 Vested Assets,7382
Whangarei District,2015,06 Asset Revaluations,0
Whangarei District,2015,07 Other Income,22957
Whangarei District,2015,08 Total Income,137536
Whangarei District,2015,09 Direct Costs,76993
Whangarei District,2015,10 Interest,7728
Whangarei District,2015,11 Depreciation,35139
Whangarei District,2015,12 Other Expenses,0
Whangarei District,2015,13 Total Expenditure,119860
Whangarei District,2015,14 Net Surplus/Deficit,17676
Whangarei District,2016,01 Rates,80058
Whangarei District,2016,02 Development Contributions,8273
Whangarei District,2016,03 Subsidies,18346
Whangarei District,2016,04 Investment Income,2262
Whangarei District,2016,05 Vested Assets,7560
Whangarei District,2016,06 Asset Revaluations,0
Whangarei District,2016,07 Other Income,23256
Whangarei District,2016,08 Total Income,139755
Whangarei District,2016,09 Direct Costs,79189
Whangarei District,2016,10 Interest,7899
Whangarei District,2016,11 Depreciation,35875
Whangarei District,2016,12 Other Expenses,0
Whangarei District,2016,13 Total Expenditure,122963
Whangarei District,2016,14 Net Surplus/Deficit,16792
Whangarei District,2017,01 Rates,83175
Whangarei District,2017,02 Development Contributions,8517
Whangarei District,2017,03 Subsidies,19773
Whangarei District,2017,04 Investment Income,2318
Whangarei District,2017,05 Vested Assets,7741
Whangarei District,2017,06 Asset Revaluations,117743
Whangarei District,2017,07 Other Income,23523
Whangarei District,2017,08 Total Income,262790
Whangarei District,2017,09 Direct Costs,81333
Whangarei District,2017,10 Interest,8094
Whangarei District,2017,11 Depreciation,36975
Whangarei District,2017,12 Other Expenses,0
Whangarei District,2017,13 Total Expenditure,126402
Whangarei District,2017,14 Net Surplus/Deficit,136388
Whangarei District,2018,01 Rates,86419
Whangarei District,2018,02 Development Contributions,8768
Whangarei District,2018,03 Subsidies,26497
Whangarei District,2018,04 Investment Income,2374
Whangarei District,2018,05 Vested Assets,7935
Whangarei District,2018,06 Asset Revaluations,0
Whangarei District,2018,07 Other Income,23833
Whangarei District,2018,08 Total Income,155826
Whangarei District,2018,09 Direct Costs,83537
Whangarei District,2018,10 Interest,8780
Whangarei District,2018,11 Depreciation,40513
Whangarei District,2018,12 Other Expenses,0
Whangarei District,2018,13 Total Expenditure,132830
Whangarei District,2018,14 Net Surplus/Deficit,22996
Whangarei District,2019,01 Rates,89822
Whangarei District,2019,02 Development Contributions,9023
Whangarei District,2019,03 Subsidies,26667
Whangarei District,2019,04 Investment Income,2429
Whangarei District,2019,05 Vested Assets,8133
Whangarei District,2019,06 Asset Revaluations,0
Whangarei District,2019,07 Other Income,24148
Whangarei District,2019,08 Total Income,160222
Whangarei District,2019,09 Direct Costs,85784
Whangarei District,2019,10 Interest,8828
Whangarei District,2019,11 Depreciation,41786
Whangarei District,2019,12 Other Expenses,0
Whangarei District,2019,13 Total Expenditure,136398
Whangarei District,2019,14 Net Surplus/Deficit,23824
Kaipara District,2010,01 Rates,18889
Kaipara District,2010,02 Development Contributions,7650
Kaipara District,2010,03 Subsidies,14078
Kaipara District,2010,04 Investment Income,932
Kaipara District,2010,05 Vested Assets,490
Kaipara District,2010,06 Asset Revaluations,41
Kaipara District,2010,07 Other Income,7392
Kaipara District,2010,08 Total Income,49472
Kaipara District,2010,09 Direct Costs,24428
Kaipara District,2010,10 Interest,3845
Kaipara District,2010,11 Depreciation,13051
Kaipara District,2010,12 Other Expenses,0
Kaipara District,2010,13 Total Expenditure,41324
Kaipara District,2010,14 Net Surplus/Deficit,8148
Kaipara District,2011,01 Rates,25800
Kaipara District,2011,02 Development Contributions,6032
Kaipara District,2011,03 Subsidies,13743
Kaipara District,2011,04 Investment Income,1205
Kaipara District,2011,05 Vested Assets,0
Kaipara District,2011,06 Asset Revaluations,43991
Kaipara District,2011,07 Other Income,8152
Kaipara District,2011,08 Total Income,98923
Kaipara District,2011,09 Direct Costs,25441
Kaipara District,2011,10 Interest,3596
Kaipara District,2011,11 Depreciation,13854
Kaipara District,2011,12 Other Expenses,0
Kaipara District,2011,13 Total Expenditure,42891
Kaipara District,2011,14 Net Surplus/Deficit,56032
Kaipara District,2012,01 Rates,20505
Kaipara District,2012,02 Development Contributions,738
Kaipara District,2012,03 Subsidies,14905
Kaipara District,2012,04 Investment Income,1447
Kaipara District,2012,05 Vested Assets,0
Kaipara District,2012,06 Asset Revaluations,274
Kaipara District,2012,07 Other Income,6881
Kaipara District,2012,08 Total Income,44750
Kaipara District,2012,09 Direct Costs,26372
Kaipara District,2012,10 Interest,3701
Kaipara District,2012,11 Depreciation,14415
Kaipara District,2012,12 Other Expenses,0
Kaipara District,2012,13 Total Expenditure,44488
Kaipara District,2012,14 Net Surplus/Deficit,262
Kaipara District,2013,01 Rates,21343
Kaipara District,2013,02 Development Contributions,899
Kaipara District,2013,03 Subsidies,15367
Kaipara District,2013,04 Investment Income,1572
Kaipara District,2013,05 Vested Assets,230
Kaipara District,2013,06 Asset Revaluations,-204
Kaipara District,2013,07 Other Income,9036
Kaipara District,2013,08 Total Income,48243
Kaipara District,2013,09 Direct Costs,28303
Kaipara District,2013,10 Interest,3878
Kaipara District,2013,11 Depreciation,14704
Kaipara District,2013,12 Other Expenses,0
Kaipara District,2013,13 Total Expenditure,46885
Kaipara District,2013,14 Net Surplus/Deficit,1358
Kaipara District,2014,01 Rates,22072
Kaipara District,2014,02 Development Contributions,1177
Kaipara District,2014,03 Subsidies,14007
Kaipara District,2014,04 Investment Income,1645
Kaipara District,2014,05 Vested Assets,501
Kaipara District,2014,06 Asset Revaluations,38660
Kaipara District,2014,07 Other Income,8560
Kaipara District,2014,08 Total Income,86622
Kaipara District,2014,09 Direct Costs,26782
Kaipara District,2014,10 Interest,4049
Kaipara District,2014,11 Depreciation,14974
Kaipara District,2014,12 Other Expenses,0
Kaipara District,2014,13 Total Expenditure,45805
Kaipara District,2014,14 Net Surplus/Deficit,40817
Kaipara District,2015,01 Rates,22741
Kaipara District,2015,02 Development Contributions,1321
Kaipara District,2015,03 Subsidies,14424
Kaipara District,2015,04 Investment Income,1682
Kaipara District,2015,05 Vested Assets,512
Kaipara District,2015,06 Asset Revaluations,55
Kaipara District,2015,07 Other Income,8471
Kaipara District,2015,08 Total Income,49206
Kaipara District,2015,09 Direct Costs,27286
Kaipara District,2015,10 Interest,5622
Kaipara District,2015,11 Depreciation,15239
Kaipara District,2015,12 Other Expenses,0
Kaipara District,2015,13 Total Expenditure,48147
Kaipara District,2015,14 Net Surplus/Deficit,1059
Kaipara District,2016,01 Rates,23600
Kaipara District,2016,02 Development Contributions,1287
Kaipara District,2016,03 Subsidies,14319
Kaipara District,2016,04 Investment Income,1630
Kaipara District,2016,05 Vested Assets,524
Kaipara District,2016,06 Asset Revaluations,272
Kaipara District,2016,07 Other Income,8036
Kaipara District,2016,08 Total Income,49668
Kaipara District,2016,09 Direct Costs,28118
Kaipara District,2016,10 Interest,5784
Kaipara District,2016,11 Depreciation,15515
Kaipara District,2016,12 Other Expenses,0
Kaipara District,2016,13 Total Expenditure,49417
Kaipara District,2016,14 Net Surplus/Deficit,251
Kaipara District,2017,01 Rates,24350
Kaipara District,2017,02 Development Contributions,1443
Kaipara District,2017,03 Subsidies,14692
Kaipara District,2017,04 Investment Income,1598
Kaipara District,2017,05 Vested Assets,535
Kaipara District,2017,06 Asset Revaluations,43401
Kaipara District,2017,07 Other Income,8246
Kaipara District,2017,08 Total Income,94265
Kaipara District,2017,09 Direct Costs,27642
Kaipara District,2017,10 Interest,5774
Kaipara District,2017,11 Depreciation,15765
Kaipara District,2017,12 Other Expenses,0
Kaipara District,2017,13 Total Expenditure,49181
Kaipara District,2017,14 Net Surplus/Deficit,45084
Kaipara District,2018,01 Rates,25159
Kaipara District,2018,02 Development Contributions,1480
Kaipara District,2018,03 Subsidies,15043
Kaipara District,2018,04 Investment Income,1557
Kaipara District,2018,05 Vested Assets,546
Kaipara District,2018,06 Asset Revaluations,379
Kaipara District,2018,07 Other Income,8438
Kaipara District,2018,08 Total Income,52602
Kaipara District,2018,09 Direct Costs,29830
Kaipara District,2018,10 Interest,5755
Kaipara District,2018,11 Depreciation,16017
Kaipara District,2018,12 Other Expenses,0
Kaipara District,2018,13 Total Expenditure,51602
Kaipara District,2018,14 Net Surplus/Deficit,1000
Kaipara District,2019,01 Rates,25931
Kaipara District,2019,02 Development Contributions,1822
Kaipara District,2019,03 Subsidies,15368
Kaipara District,2019,04 Investment Income,1594
Kaipara District,2019,05 Vested Assets,557
Kaipara District,2019,06 Asset Revaluations,279
Kaipara District,2019,07 Other Income,8684
Kaipara District,2019,08 Total Income,54235
Kaipara District,2019,09 Direct Costs,29177
Kaipara District,2019,10 Interest,5729
Kaipara District,2019,11 Depreciation,16298
Kaipara District,2019,12 Other Expenses,0
Kaipara District,2019,13 Total Expenditure,51204
Kaipara District,2019,14 Net Surplus/Deficit,3031
Rodney District,2010,01 Rates,97526
Rodney District,2010,02 Development Contributions,6211
